doctor.	3600	in	soa	v0n0.nic.doctor. hostmaster.donuts.email. 1759366716 7200 900 1209600 3600
1337.doctor.	3600	in	ns	ns06.domaincontrol.com.
1618.doctor.	3600	in	ns	ns1.weblium.com.
1618.doctor.	3600	in	ns	ns2.weblium.com.
1800.doctor.	3600	in	ns	ns1.afternic.com.
1800.doctor.	3600	in	ns	ns2.afternic.com.
1877drchewy.doctor.	3600	in	ns	dns1.p01.nsone.net.
1877drchewy.doctor.	3600	in	ns	dns2.p01.nsone.net.
1877drchewy.doctor.	3600	in	ns	dns3.p01.nsone.net.
1877drchewy.doctor.	3600	in	ns	dns4.p01.nsone.net.
188bet.doctor.	3600	in	ds	15017 13 2 6AA5B250A4F45CB811EAD5F2FEAD3FB7A4A6E49CD4022CBC43024D9EC14D5EDC
188bet.doctor.	3600	in	ns	launch1.spaceship.net.
188bet.doctor.	3600	in	ns	launch2.spaceship.net.
188bet.doctor.	3600	in	rrsig	DS 8 2 3600 20251022154215 20251001144215 28830 doctor. Uh73DuCEiYAU+YPAK0mM5sTyJC66Vyp53v69OCQTfT9P2edwmMkhW54Srncg2AUt4FB/VQCUmUERlHHNwxWP+c/93zizVj9gNlNEHQUa5y4DMMBabkgXPtj9LHCnly+9/ip20dpztBJ0QqMOmWuCyIVq98VhwPBJ0jGAczA39rY=
1cabura.doctor.	3600	in	ns	dns1.registrar-servers.com.
1cabura.doctor.	3600	in	ns	dns2.registrar-servers.com.
1chirurgie.doctor.	3600	in	ns	ns.profiwh.com.
1chirurgie.doctor.	3600	in	ns	ns.profiwh.cz.
1chirurgie.doctor.	3600	in	ns	ns.profiwh.info.
1chirurgie.doctor.	3600	in	ns	ns.profiwh.net.
1dgo9hbe5bup2aandqlapj092035tpmj.doctor.	3600	in	nsec3	1 1 0 73 1EBKBS30NQNK9NF80VAKU9UEINROBSL4 NS DS RRSIG
1dgo9hbe5bup2aandqlapj092035tpmj.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. flDhi54K6R2dVfO/jIbYJz50EGFmgGGKmFGjcsJYQhX1bKUg26GqhnnFLi5x35EQVXDfm2WTWI+KOUHP4n/uKRAOVjIp24BErBV//QVezo7SDdCyRPpd7P3mjepgZZlr/sR7OGbpEimR59pZ3ZP7SXHaTblg3vCJQKr9nMosqVg=
1ebkbs30nqnk9nf80vaku9ueinrobsl4.doctor.	3600	in	nsec3	1 1 0 73 1K6HBG8CQRRLUK20QPPJQGKF1EEE7F1T NS DS RRSIG
1ebkbs30nqnk9nf80vaku9ueinrobsl4.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. a6Z9FJd72ED6l7fllY1/7CLrz4HB1JaiNZE+RC6IT9FnBfb7PjYDeiu0EVw0KmBvuUnq6yksDXyksusXRjoVwlQFCowRFa2RsMC35swQj6AUxqolSdLwwQmeI6WtcLtrTaRSUmSsHiLHSMQUZyqKTgPSqyfk8ZdW8E3jGZQ1QY4=
1k6hbg8cqrrluk20qppjqgkf1eee7f1t.doctor.	3600	in	nsec3	1 1 0 73 1KHISB2ULG7J9P8EQ2ME8D6V006HG9N6 NS DS RRSIG
1k6hbg8cqrrluk20qppjqgkf1eee7f1t.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. I9tiRxPyabZemPOAF7mAajpU5mlc064syWk9ojjWaGowRnYZacIGQQ3sLiMD/1huUUTBo/bCWOqm7j8SU59pGoMkhAb8FbBdhmeIZlFx4uNfzI5VKht9A6G/tdZwXH0I2ia8F9XRGpawhdAdKJ6UUM6NUpqF8BwPqgysgWggTyY=
1khisb2ulg7j9p8eq2me8d6v006hg9n6.doctor.	3600	in	nsec3	1 1 0 73 1KP8TEVAF30N6F3NE3JCLKVFH3CDI8UL NS DS RRSIG
1khisb2ulg7j9p8eq2me8d6v006hg9n6.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. Bs+pY4LY2G3T834h5CQEec/F/eeOKOQ7P4T4Trwv/JuYxcMLYyqELn2V5+s8H1biS9hXYIjcx1CYdJW6v/uA8Td2cFVpcJ20/zPm4L8cVOP2hxxY94ahFSOoVhihTIX5f4p9SGIZ6cosR4LHD93B0oE495tqqpSlQhKzRfyzOQE=
1kp8tevaf30n6f3ne3jclkvfh3cdi8ul.doctor.	3600	in	nsec3	1 1 0 73 1NEVT56D6FE1HUUHTD20AFBPJG4S6FGF NS DS RRSIG
1kp8tevaf30n6f3ne3jclkvfh3cdi8ul.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. Ls86kNw4RX20E4OMpWWi9Tv05IiJHKlkQesa2BkUVs3w4zlkMpwg/czpAVJGL/WebjwnTvAojbxC1hmXfaBk8DagwyGVOMoc+OtUxPeM+E5eauA4u/fjLKfxCgfOmwuwls/B4zWd8E4YUb9z5zFgnT9/PYbe3VhwURkTfmJlpug=
1nevt56d6fe1huuhtd20afbpjg4s6fgf.doctor.	3600	in	nsec3	1 1 0 73 1NGF7U0KEFN5OV90218JMCEREVSO7AKG NS DS RRSIG
1nevt56d6fe1huuhtd20afbpjg4s6fgf.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. k/xNkUbtQFyhiWno9lAamjgs+sYci1eJNTtSBsAN65n/2ECmQtj4teseoCFGRcARILZZgRh8Zptcuu1VlYScmYcK0/j6gfSlrZGm/d8coTDv3KC6lMxXbUGISDwgFshqR0Hcep+8bdsmTe1XaNXnBn1jwxS0MKdijObxFsS2bvs=
1ngf7u0kefn5ov90218jmcerevso7akg.doctor.	3600	in	nsec3	1 1 0 73 1P0G8S9VBLPN4AQFHCULA9ERUCLJ0GR6 NS DS RRSIG
1ngf7u0kefn5ov90218jmcerevso7akg.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. MLbm064uvC+GoN2lV1jXdkgQ/cccuUQVuWhPcI3HECyzmYgSy9bYZLohvbAyGF94U8nUdD8zOuPBcIycEQ2lnQfSBskpxZXcZDxQbVPlGFhTYEQwNyWWFr/0FTGwia6J9LUDK9Ya+t/dcwJ8C9+KxWhlqxuI7Iz8ELdZN5Z4Yac=
1p0g8s9vblpn4aqfhcula9eruclj0gr6.doctor.	3600	in	nsec3	1 1 0 73 1RP2NA3O58HECMK6GVQMNKI3O8Q4E65E NS DS RRSIG
1p0g8s9vblpn4aqfhcula9eruclj0gr6.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. PLce5FnX8gJTBraBaEBWVPMtFT5L7gndAb8KlgJNNPsMQZ1502aV2QHb463vVKIaJ7W0ZELbTwQVmt5LEN9lnAp7YGkkvUTAVEEBJqOKxwaVY9TsV3FbmY0WuRI/yckGbxpqgoxVwQPyCj9P4LriLDDkHDd9TrvzsDiFPGVA+sM=
1rp2na3o58hecmk6gvqmnki3o8q4e65e.doctor.	3600	in	nsec3	1 1 0 73 1T5AROVR7UKLR0AGBMUA1FQIS98ML8QI NS DS RRSIG
1rp2na3o58hecmk6gvqmnki3o8q4e65e.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. SGNKZYi8v/S4zuhV/JZwANqvonh2YbJ1kAHNlN59ONIh+3Lgn2dD1+fzP4tM2cMMC5LeEDkb9iX+9zF4EutXsjGaCCoxIy9r1tEzYOoSmYIF+yMNG3Qnd7srg0sTr7xgccR/pe3a5zbbLL0zg00qPv1pOWvOMyofhIK+3xIMJbE=
1side.doctor.	3600	in	ns	dns1.namebay.com.
1side.doctor.	3600	in	ns	dns2.namebay.com.
1st.doctor.	3600	in	ds	52578 13 2 891056E2894C8A6E7C98DC32DED395FD599D8E81F8B95984B6175188987BDFC2
1st.doctor.	3600	in	ns	launch1.spaceship.net.
1st.doctor.	3600	in	ns	launch2.spaceship.net.
1st.doctor.	3600	in	rrsig	DS 8 2 3600 20251022154215 20251001144215 28830 doctor. ePIX70HFQUE1v6gpEsYcEKijXubPeZWEsM74olhsumJ3fGEknxu7pEBpwBQ9ME8bRTp1u2f80LEe8vs8I2mwUssK/ju8DMSELCdu82PiFPZ2Yc+P/yU98Bp3OGZxSlRcK45w0nSQarWYmu3TUb8fbz8c0+rFOCnFbG8T0ZUf4ME=
1t5arovr7uklr0agbmua1fqis98ml8qi.doctor.	3600	in	nsec3	1 1 0 73 1T86C66B9QMF2FNOJNCIUG250VQNSUCR NS DS RRSIG
1t5arovr7uklr0agbmua1fqis98ml8qi.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. BeZYFR6/x1DSKJia1FsM3CzSeSsqVtWU6WiQLMzPcqvEfpbPOItpHXxFTH3Qp6cvTiEWJVxA1ErirVcb3ZcvR0kNQx/l9R6IB7Un68FUVt0TebXFuJs6kfnfQQuoSmT2Ic+bYih4TjBWufBQCQ+bjtzCG1YCueXxIMXzv7rFbiU=
1t86c66b9qmf2fnojnciug250vqnsucr.doctor.	3600	in	nsec3	1 1 0 73 1VKSGATUG3DSQ9F4C8J5FH8V719TMKGJ NS DS RRSIG
1t86c66b9qmf2fnojnciug250vqnsucr.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. HHcKcW5FvVyN2ph6eYal0SA2edVoHtYR+K7yIOId6ehhqsccM4fiv8j4GhrMt7COlp3Sp1MNs1Ffcd/7bD7FTWkPZUSEIXZLe6khaaZAWkmW9eGcLwi7VJftEQGs4LvFhyvM/3JJZnpFVbzIYhdIvarov8X60LM4Sblmhx8SLrM=
1vksgatug3dsq9f4c8j5fh8v719tmkgj.doctor.	3600	in	nsec3	1 1 0 73 1VRV3I8RF8D3UHMP5EN2GTCRFAUVLERF NS DS RRSIG
1vksgatug3dsq9f4c8j5fh8v719tmkgj.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. JY6CX3SqU0+KaypIjC7Dr0AqO6IF8jSz7G/1IZxyiBZRwYXfOEeC7mP73mapQ0MzKaPWL9CRF2ZfYN9X/HZFTMTHLbrTXQrLPsjaPWPdwo6XnxGL0v2NkVqz21nwP+CpWHg8PWVo29Xnpg9enI2z8lCONcZgnT3PGEfa4pS6qt8=
1vrv3i8rf8d3uhmp5en2gtcrfauvlerf.doctor.	3600	in	nsec3	1 1 0 73 20N7998NTGKKVV3E9JNRA9J3R0G2OPTH NS DS RRSIG
1vrv3i8rf8d3uhmp5en2gtcrfauvlerf.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. H7qNpnzXd1VcuemKjica8IoWQ8T34FXpyrGlWw7+jSH3QyKAG5mqUnV68VUhemT2oDYZFyPwUeKbkfE747W8N634rRsHcvZpuzcRcKI+AcZsk+DousSKQeOMraXfGEwsdkMjfZT63rpXyhOee4o0MCeM+4ygK2apmt1KQNUM2is=
2020.doctor.	3600	in	ns	ns77.domaincontrol.com.
2020.doctor.	3600	in	ns	ns78.domaincontrol.com.
2020eye.doctor.	3600	in	ns	ns77.domaincontrol.com.
2020eye.doctor.	3600	in	ns	ns78.domaincontrol.com.
20n7998ntgkkvv3e9jnra9j3r0g2opth.doctor.	3600	in	nsec3	1 1 0 73 2API0FVKQFQ3K150JAGON6L9FNJDISMK NS DS RRSIG
20n7998ntgkkvv3e9jnra9j3r0g2opth.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. mZViUG+E23ycb7iMSgzSZBlCsThMfjmDeat7OEfqzqu+JF5CkcOU880oyckzBIgDEvUK1udVuNx+MbJJ32vAQHsLuKEzu9tzSzs2c6O09WrG5vOUojnTsA9yS06fr6F1tkBMLJzdC6N/mAFad6v360ObTZSxMgSoU0ByTScE+EQ=
215domainlistfr.doctor.	3600	in	ns	ns1053.ui-dns.biz.
215domainlistfr.doctor.	3600	in	ns	ns1083.ui-dns.com.
215domainlistfr.doctor.	3600	in	ns	ns1094.ui-dns.org.
215domainlistfr.doctor.	3600	in	ns	ns1112.ui-dns.de.
23win.doctor.	3600	in	ns	ajay.ns.cloudflare.com.
23win.doctor.	3600	in	ns	zoe.ns.cloudflare.com.
24.doctor.	3600	in	ns	ns57.domaincontrol.com.
24.doctor.	3600	in	ns	ns58.domaincontrol.com.
24h.doctor.	3600	in	ns	dns1.registrar-servers.com.
24h.doctor.	3600	in	ns	dns2.registrar-servers.com.
24lab.doctor.	3600	in	ns	ns1.dns-redirect.com.
24lab.doctor.	3600	in	ns	ns2.dns-redirect.com.
24x7.doctor.	3600	in	ns	ns29.domaincontrol.com.
24x7.doctor.	3600	in	ns	ns30.domaincontrol.com.
29-49-106-151.doctor.	3600	in	ns	dns101.registrar-servers.com.
29-49-106-151.doctor.	3600	in	ns	dns102.registrar-servers.com.
2api0fvkqfq3k150jagon6l9fnjdismk.doctor.	3600	in	nsec3	1 1 0 73 2G0JHO1G71K9P149SFT729NQAJ02M8NR NS DS RRSIG
2api0fvkqfq3k150jagon6l9fnjdismk.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. aTLoUuxjnHPGFX7OnbIKy8AuC55/imBmCcUfhBmdUBa9UewMoGHvMxmGOfSS50n3yU3wIsKnpOnJiTCsr4ESWjmlQyU38rqtmJgDe76zlZrJTDkFhnRPd22ha6chvK4YViqReFa81bAlC/iYd3KfNRfzhRm2Dyw8md9Ok2dHStI=
2ddr.doctor.	3600	in	ns	dns1.registrar-servers.com.
2ddr.doctor.	3600	in	ns	dns2.registrar-servers.com.
2g0jho1g71k9p149sft729nqaj02m8nr.doctor.	3600	in	nsec3	1 1 0 73 2IM91GS6H2KSSBBD4I5V36IO0NDH1A1Q NS DS RRSIG
2g0jho1g71k9p149sft729nqaj02m8nr.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. SzWRzXWe52BE+lIExzw5kQcPWBafGBF5a5MLnHd1WHRI3ju2LfSVr97Qoep8e1slRp2sUDf+0XZTd0cXQtJkWH5063DkgxUz98uHi6Rfm6fR4bqBrqQmISNqt6KjAKIGcMWOmMeBziAM5bgfiiR4kI1qUdT/Jrg0Ipx/iQ1uGx4=
2im91gs6h2kssbbd4i5v36io0ndh1a1q.doctor.	3600	in	nsec3	1 1 0 73 2LCSF0VS1I989OE9KSDLKCHRIH63O3HP NS DS RRSIG
2im91gs6h2kssbbd4i5v36io0ndh1a1q.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. fqgXhy9Z5PmHLi0EWvgKqNzoN2/b223a1U9BEOzLdQmbsZJbQswI1pWj1+DIzLoPTk51UoB1ONwLztbaOryyO9aBRTPkDTFUGGan32X27mtyOUtslQ8eZ0Tz2b5RqQLFC6zB5iqLGk7GZ/MV0oTbcgory1q8F+cdSbcxNWlyWzk=
2lcsf0vs1i989oe9ksdlkchrih63o3hp.doctor.	3600	in	nsec3	1 1 0 73 2LSS87M9O6U30TIPS4AEJLRALJTC5PSU NS DS RRSIG
2lcsf0vs1i989oe9ksdlkchrih63o3hp.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. dHk8ZW0VsZ5o822J2LF6CTVEHRf5zCiG1//pjl5QbsGxqCI/Ikq2y7EpYGM/+Q+q60DaJ6K+XH4bIOMfCLfz6UcRcgrdCyhQMXp4Oetnx05RYHecrGC2/nwSq4lZbI60hbtrAaX/y3807sNbuD0cLXZ/Ckj+xbaMfVr0IU8NQGU=
2lss87m9o6u30tips4aejlraljtc5psu.doctor.	3600	in	nsec3	1 1 0 73 2N3CFRKN722PLKH1N9734JO5ARMP475H NS DS RRSIG
2lss87m9o6u30tips4aejlraljtc5psu.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. UNNUMGS75qEjT2qqjLajL1Npo3vpkNI5r1iGgWmTUparp6ybI6nTlWPOgB9qV6rWTubN0LrnzvofZPmupyqWYV6M4zfVWKmumk4hvjIl9xVb+J6gVJXt2NhngSHBChEbMLbfr7zwBbvYiZdzRl4WgZn2DIC+5L6EQfEvDsD9A9c=
2minutemedicine.doctor.	3600	in	ns	ns1psw.name.com.
2minutemedicine.doctor.	3600	in	ns	ns2qvz.name.com.
2minutemedicine.doctor.	3600	in	ns	ns3nrz.name.com.
2minutemedicine.doctor.	3600	in	ns	ns4bty.name.com.
2n3cfrkn722plkh1n9734jo5armp475h.doctor.	3600	in	nsec3	1 1 0 73 2NFOQ115D2U0R1OEQINCBBL65GDN86O1 NS DS RRSIG
2n3cfrkn722plkh1n9734jo5armp475h.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. RbV9oSANogVOl8nziCqyUnT5fvTq3bDLWtVfIMODCHDeMtigD6XwdgAi34zwM1UlhtOdSByrZNAXxD8fGAEH450mIqSUqX5/MX/31Xt1ODf5B01vHKtyzL2eAJrFcnLhoBNd+W4fTMtgLAfR3wVApXoUTwHTXF0JNBJni1rWKrU=
2nd.doctor.	3600	in	ns	ns1.md-83.webhostbox.net.
2nd.doctor.	3600	in	ns	ns2.md-83.webhostbox.net.
2ndopinion.doctor.	3600	in	ns	daniella.ns.cloudflare.com.
2ndopinion.doctor.	3600	in	ns	trevor.ns.cloudflare.com.
2nfoq115d2u0r1oeqincbbl65gdn86o1.doctor.	3600	in	nsec3	1 1 0 73 2RKK0N798HKQ72B2TQTEG0BO006D24D5 NS DS RRSIG
2nfoq115d2u0r1oeqincbbl65gdn86o1.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. AMaDJkk1pbJyhdFu316vzCsgyiBs9ouvPSJ+8pnj7JowdSGF3ejEM7y4Tb/64kfPu58R1iFzakNemED4t6aGhbCQa2BwAX2N59Yr5vOPPBELUukcYiCbAgG60YeQ3Ihok9936e/fqP30sPLjaHLLz4d7O00SN7qMRlxf0zCCaOU=
2opinion.doctor.	3600	in	ns	ns03.domaincontrol.com.
2opinion.doctor.	3600	in	ns	ns04.domaincontrol.com.
2rkk0n798hkq72b2tqteg0bo006d24d5.doctor.	3600	in	nsec3	1 1 0 73 2RMLV9M6PMIB2GUOL2G44PPR45NTM3KB NS DS RRSIG
2rkk0n798hkq72b2tqteg0bo006d24d5.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. bZAp9rvzcigxHWECTam70NmzVOBOO/Xiip/5eBoP1f9n9JuX1stA0eqY/okiOFJxqFBYumEB8ciVYaS2t0RLhi1Itkj0RHSIsIrFynuF4MYIVdpJOgSbL4RZItYAQ+/Q1hZbTj+s2PHEAjJmz2hIIKgEsNwnjje3E7wiWBap32w=
2rmlv9m6pmib2guol2g44ppr45ntm3kb.doctor.	3600	in	nsec3	1 1 0 73 330O3MD9HSMKB8CU5S7T9A3K87E7U8MV NS DS RRSIG
2rmlv9m6pmib2guol2g44ppr45ntm3kb.doctor.	3600	in	rrsig	NSEC3 8 2 3600 20251022154215 20251001144215 28830 doctor. pdcoNiip81rYewQu1yZBnZ+9F8nYXwuIZHaNskQByTFL7106kTwjMCi+rj1hFeHOVcSkJRAdMnu5EB/x3w3x18jLcxvAn9cQPk95+W5V+TEC964otKak0h8OxqrEtJgK8vvTtJ+AbacJ4UZ3DcDqS7cA434btXUXAYQHj0E/Jx4=
307.doctor.	3600	in	ns	dns1.registrar-servers.com.
307.doctor.	3600	in	ns	dns2.registrar-servers.com.
32963.doctor.	3600	in	ns	ns05.domaincontrol.com.
32963.doctor.	3600	in	ns	ns06.domaincontrol.com.
32win.doctor.	3600	in	ns	susan.ns.cloudflare.com.
32win.doctor.	3600	in	ns	tate.ns.cloudflare.com.
