eus.	900	in	soa	anycast9.irondns.net. dnsmaster.corenic.org. 2601060051 7200 7200 604800 900
00g7tf5s1q0n8h35kj0tfqkdfqgjv9jf.eus.	43200	in	nsec3	1 0 0 - 00IOC47GG7UO32AACLNBGJCU89EHBROU NS
00g7tf5s1q0n8h35kj0tfqkdfqgjv9jf.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. O20jI8VVhZOhJdWS4SoM5LCjBTJE8A85wV8XjJucIL2oECSouc5KbG1YaXj1OTiI2ej2oiNH16W3LWOG5LtSkcPOoX77Y7e+bunulTm+p63oZkuP2f5HmIl8Mwqf/BVxWN3/qPG1R+w1co247OmfxlO5JZ/dAksyNgkzcDXurrS8FVKidLitVGQQvTOTyqJfnOCkVcqsGdrhHRzhMZtsTQ==
00ioc47gg7uo32aaclnbgjcu89ehbrou.eus.	43200	in	nsec3	1 0 0 - 00JB0LCFL40119PMB8P7DKR7QNNSTTVJ NS
00ioc47gg7uo32aaclnbgjcu89ehbrou.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. LmQ1gEmaEoMBnc09ntj6woKhh+j5vARJtcvTiabZKgIQoEhpOvdOh62t/VOU0EkG4woM3Q+AX0WdAfV3lbRfrfTqsUt2QY8ONXdL7XvihgRiIq33J25DAScEpnZ7E0JnVJa481+FQcEhQL+9ftckIj8M8JuDDNWm4ITiap1PJs4yHzBlWRZ8sgdkSzDon2a8Mzoncci4Lr/EpoSAYWByVw==
00jb0lcfl40119pmb8p7dkr7qnnsttvj.eus.	43200	in	nsec3	1 0 0 - 00QVNG0FLN1KK0INNMHHG1EII9F1J08K NS
00jb0lcfl40119pmb8p7dkr7qnnsttvj.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. bmiUM/MB5F8dFcVlfT9xbPL+Ew9/+fskBqp1w6ZCXMOVCCxfpAwI+q6vl/bw+s01VX51lkej0wCUeOS8Df3w5TftEMGhTKbCWPcbjwgI5gQD72eHKszydo+zlh4jlS+cNEyS8G4qjoeQimfuC8f9vI6rRoOrri3My8V26grAT5dVyQ6k2ddu/g/TiN0voQJEDdz7X/tnuUec/KkmHjEY2Q==
00qvng0fln1kk0innmhhg1eii9f1j08k.eus.	43200	in	nsec3	1 0 0 - 00UC45JBCTT02A8FIG02HRFPGDLHKCEN NS
00qvng0fln1kk0innmhhg1eii9f1j08k.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. TFTzE18Evu41ls2EI6znI/s57aQuY19s0JKV3Rlx+XJQ3n1HssBuzclHW9piIn7D5FFU536dn4LKtsEqsz7DKvBy46Nz3akfMCmoXbj4j5F4RYiNNWA1M/EDkmMhds3DGqxpSBYV7MbZu13wQW6ULz0zs+Q9ImwZLeciQQBLwjyo0iwYyio8qXa5N64B91qe5eiEZFhNB1rytzHrvghr3A==
00uc45jbctt02a8fig02hrfpgdlhkcen.eus.	43200	in	nsec3	1 0 0 - 00UCMFQKGPU3NC01T7OGJIJEFVNCPMCM NS DS RRSIG
00uc45jbctt02a8fig02hrfpgdlhkcen.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. kNAT7zKq+A/5tXPv9GE8oo/lhK/Ro52ynHfxwxrFIAxyhz2Iyrn/hv9U1VGwdHWJG6J1+0HqXrJWVMPe+D5MgRHbKxnwvil5W27VsJxuq9TlAuk2zeE9ko87y3ueiIjm9W4E4RO21Xt/9LbPuag2EzK1XzHYMrHpAaqiiQaVcqqO8cOsHloQdOvkNP+BCf8DXQ1iimcMisbifoD9jNDYOQ==
00ucmfqkgpu3nc01t7ogjijefvncpmcm.eus.	43200	in	nsec3	1 0 0 - 014LMBOSE3MF2UJP40RN1VJ1GJC3OB7E NS
00ucmfqkgpu3nc01t7ogjijefvncpmcm.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. RHm6tWAqIFuBezJY+VBQO8fKLIS6S8hMUxKCUdt19LVxphY4FGb0EoWrAvxuD51QO9lYFfX7AJj5sGj0ENwmdubJB6SQZEcumhjKzznyGNTX9lQV6So6V548dc4eSRzmrTxXzdw/yK1+Xu4H+AaMEzBox1vBxvXUyMyZI/3FchN8TFgB1QQBs6Vqn3pMa2HPHcM5+8ScWSolwdh3PdbMUA==
014lmbose3mf2ujp40rn1vj1gjc3ob7e.eus.	43200	in	nsec3	1 0 0 - 017R8DSTO437U0S1S1ANN2QNGQGFPEN3 NS
014lmbose3mf2ujp40rn1vj1gjc3ob7e.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. O8jSckg1Ylq3E7YD4tgkzXo7xQPEcyWbQvW/4OEVkIuayBf5ZrJo5SWi/c4rUs9DYyg1tB56hX6bKAzG+W+dkI2cc+pE+1tzZ5oi0iCE54IWOZ3uoAjiIi/1A+YyY9F0cXs0bc0IgZj+dZkqyywuIWSzBvY2uElYfyueLABzoInFSmI48EM2cx824aWsm43lfmECO/F+pAJYO4m8lpKbKw==
017r8dsto437u0s1s1ann2qngqgfpen3.eus.	43200	in	nsec3	1 0 0 - 01AGNO03IDCAOFBO7P021FDAJ5DEFGEA NS
017r8dsto437u0s1s1ann2qngqgfpen3.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. meijdfkmSEN6fazVbsdgqwA6E0PXXEPqNhp+/kmqyT9H+NshoW+etYXvJGmrEEt67CrBHvJvCQ4FQ8Y3t5GnKazXO0UrntKtTdlWVPRh+khx5+jq1f2+62MNG4RyyGWOIO/PqB0mr+NGvaOrGdCO9KGx1c/Gu48+sU2r/irFqyPX6n536cbNhJnWSYSYAsE6hupJufa3a35fO0qqGrS1mw==
01agno03idcaofbo7p021fdaj5defgea.eus.	43200	in	nsec3	1 0 0 - 01FRQE2D6RDEA9KV92T9IPNDRFVEKEIG NS
01agno03idcaofbo7p021fdaj5defgea.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. bkQlGiraICsartF13RHW2u3WhqSnj9v3N68G4xxob7weMu+OMFS8TUDgkY4h17yMoKtC3sYsnq/l5FaVp34xZaFQyuLcxW1CtSgEore6TQz2cnrXn77DK7SNJGVqOs0BF1UFpvssTI2aBp7lH6sWEd/A1aMGQTwiiHZOisZazNguipoidiX20+RPjm57gLNynYaafFOKvjCnd/3WKX+76Q==
01frqe2d6rdea9kv92t9ipndrfvekeig.eus.	43200	in	nsec3	1 0 0 - 01IMMDP20IK5IFEBVQ3M1F5VR7O265MB NS
01frqe2d6rdea9kv92t9ipndrfvekeig.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. pqlZFd9g3sbufmIWFO4QXQ0jCqreyW5P0UnDnxTsbr+d+9jp7uCD+tT7rm6C7w3/4c6qN8XFPARfx0XIiaiBxvJ+AFynoyGthgT8FWGQuw8vmAeQVZiPtHVCA7q9NKmBcLHpvAMOyEg17fIM7rU79dx30ZBGuwDPdbspiYgtL9V0AK0WSb8nRIzbg1HTb8GrWYfTTuJQN3d5aHOIa8ApLw==
01immdp20ik5ifebvq3m1f5vr7o265mb.eus.	43200	in	nsec3	1 0 0 - 01M8QHN6KAIJ3KTLT1EVS01E290QSJRF NS
01immdp20ik5ifebvq3m1f5vr7o265mb.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. NJgIOIsGVrrmpwmFfWKVheStdTVZ0jE4IOlGjDhKPIo/Jp9xjmlqV61zerIYlotMBNKLFpQXhWaaWx6fmK4FELEj+ulIpeziVj/8FgRDXvJ6XHJHlsea3UeXzvx08j8Bde8pHAqnh+SL3rCrH4dhDPbL3E0UZ/TxyayvK/fJJLAE3ePoNoo8mg0vNPvvSbcO23tsK54sIR1OlYNbX9y89g==
01m8qhn6kaij3ktlt1evs01e290qsjrf.eus.	43200	in	nsec3	1 0 0 - 01NIL0VNJSEPBRPU1K0AUOP35AJAPKE1 NS
01m8qhn6kaij3ktlt1evs01e290qsjrf.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. k0QCFBJXkvzb00f0ss7CJg6ZYKXuyl+It7s3Ez3KSogmXGo1uZBlrhtF/MfeNbymJBbkNhX2Mkd8CVodvYnM4IzL9wTETVb9QavSN3QEylUnp83lX2FJ49X+BzRr+LqHnNmcLVecj+5gODaCIZkiYxf6GHAEYr+8lnXMQUBB3yHU1QI13HMV1J6at2Kim+Eo4piLjoXgO8TRXqQndAJDMA==
01nil0vnjsepbrpu1k0auop35ajapke1.eus.	43200	in	nsec3	1 0 0 - 01PF1GAACA3DSDK56KQLIL64JJEOE0PJ NS
01nil0vnjsepbrpu1k0auop35ajapke1.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. FpUkuYOgCecbe0zBJtiIZowVwTAA459HvU9I9Fpg4sf8On4LHr/TpJnaDbtSI+yvxzYjhAZRjk5vKLIkkkfcVZnrw3wrAR5Jv+Rv4KvtE6LTu9u7tWtLrVmwW68ZPTuulpzl954VmRZw49X95XynMdQD3zB5zXNCQwB0Q7FBdqJjM2t7XjZ3dR0CjkNEoWXpvba4Cqt3xjB8l+u/+KnRWQ==
01pf1gaaca3dsdk56kqlil64jjeoe0pj.eus.	43200	in	nsec3	1 0 0 - 01PGQCNJV373AQRUHVT2RSEFGRUTNJVM NS
01pf1gaaca3dsdk56kqlil64jjeoe0pj.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. fsBSC2elGIGqcJrvp6b8wdANx9z8cFMcm2OxhUb7NxgubL7VA+5rQtiuhS58hBw27oLwrw62McXMn6jIVxyPh+I2rJroz31uLBQdHFVB/uZzF9jx3bx9hmhjipdPlPpnz6m7yn4bXz8vEbDRVAG8PhMyPRvplrcvAh7bG+os6W60lEO/85by0cAHRwwMlc/An0IAVin++hk4dn6cXd1MRA==
01pgqcnjv373aqruhvt2rsefgrutnjvm.eus.	43200	in	nsec3	1 0 0 - 01SSGMOJSNGP2T16SC3OGDB9TPRSGP13 NS
01pgqcnjv373aqruhvt2rsefgrutnjvm.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. Tjjd/KUorYvMXPUjnvJhrEyC6llKFsAK8HU33ka64alnFgsZISKJrBW0eksP8lzZpbPf1GdOFH0cN8z8Q8rfvZdObHMUFITyyiG5c70AVRMuZQQxFAsQWCt84y+lPUd8VGBZTb3bueZ2lrLjv/wfNMLe1MuReUuXAVDAOgQFG/pHthGY+nFmJttqnKQuKFkeikXZdBAF3IojndaQXxPfNg==
01ssgmojsngp2t16sc3ogdb9tprsgp13.eus.	43200	in	nsec3	1 0 0 - 023QMGE32A1R36UFRPA6A9G0G48NQHPF NS
01ssgmojsngp2t16sc3ogdb9tprsgp13.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. SEe1E0ylyXtK4aX03EjpoH5eAosCfBVuZDB3NNvg/0FTJAs7PPiZkBngx+81pdHxmu1cjJ7suy+XdwzGu+uQm674u4dWauQ6h+Bx4smof9WkHuKIDNO5uVRraWlPj3amkr6boNk2CeYS3I9tqwn4gTuvhl8JLVElHZBYnGNE6i/xyN9uqYqbEzApTmPkeXpyx+zjl3bOPbDg26cTw2VKog==
023qmge32a1r36ufrpa6a9g0g48nqhpf.eus.	43200	in	nsec3	1 0 0 - 0246PMIFCH0F8G5KR1CNLDJ2V3CFK1U2 NS
023qmge32a1r36ufrpa6a9g0g48nqhpf.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. m653vk7HFMNcVIEABk/9HEvIuV/EEXshkLJaYIqnF0aN+mOyKKsjHP3NVq1/VI6rRIMvwH6wXm4kFLuM+8a67kVpJGkrJC9BEZExVndsFLrERdF71Ild12j7jJYvceUijtayGdnTigp9OL5vvVzGt+7UoYfqzt+ZLFiURjTq8hc4rX0+mOD9qnRM7S8CSjU18xQLatidQAG91n8t3glysQ==
0246pmifch0f8g5kr1cnldj2v3cfk1u2.eus.	43200	in	nsec3	1 0 0 - 0274RA48PB8OO10F8Q5PJ1NLQ39SO6BL NS
0246pmifch0f8g5kr1cnldj2v3cfk1u2.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. maFh5oxdB3aH3YHo9EfUl699Dh3yHLlO4Xe0fSoNTiR45uvsq0EuwsW5AJcUwNhG7aoMW8EVHuFHvBzjsC8QPufgdq4biWGfyo8565DqKAf9bMq9DCqj3E6dvGk0gZf4UJd2Po7tbH7RvKbXR70peAKkCrKF0T5NNSDtRU6nZNlqG0WK+F7lKXfQUF9ZD/ZBQX0OWp9uncapl5Ek53wu+g==
0274ra48pb8oo10f8q5pj1nlq39so6bl.eus.	43200	in	nsec3	1 0 0 - 0298681I148GAPOA08PGR06PUGMF84I3 NS
0274ra48pb8oo10f8q5pj1nlq39so6bl.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. nr/zj/eVZwnEprZ/BWWtgImi4lBAaa92AGSKV7hbQVfGUIrFKaVoHY5inRq6J5HzYvcmvCf2mKqD72gBXrxsETdqRNn7aqsCFWVO/KPSqEhFkYa1YnNGIx9+Dlh7PlcS13Nl0H2kEF3I/Apn3MUDf5ng9Gu9+qjMLBZnUpj/Yh4b1Q5P3CrNhj7Jw8gs1kUFWUYo+InKXj+pZKFImp7nqQ==
0298681i148gapoa08pgr06pugmf84i3.eus.	43200	in	nsec3	1 0 0 - 02B75DHGQDP3K9IBT0IU6UJN3MRG8FHK NS
0298681i148gapoa08pgr06pugmf84i3.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. dJTvnElWGAaU3MbJ+eD3ufHQTgiBrMH3fYhJ9VSZskCMXTDoXExIP6vYwRUHhaLA3JYDkZCJtq5Irq4r//WPVKHcqqpLet1vqpfXKs+Yebk08J6SXEhySgsFVdYvE1PLlg8voq0BJy3LV6cuBosZ4m2KM7pySBPoy0sP8aeC9xfvAcwA/IyUPcjsdFbnYhp3Uo4tUK/izNADobzciUyzfQ==
02b75dhgqdp3k9ibt0iu6ujn3mrg8fhk.eus.	43200	in	nsec3	1 0 0 - 02BJDCGNAPKPQM5S3NQT0DCLGO8C69M8 NS
02b75dhgqdp3k9ibt0iu6ujn3mrg8fhk.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. ikIpdEWwDm1t8IpvOj6PA2vJNFFQPCC/BD/ISniuyiIVqqkYZGxjEvXCKp3AOKPc6rYBaLQa2cpqwArwYLBIr/YI1hfvj4XUU9E81tMJ5QaA19QwoHtNYVhZI99NdTnMrUXCyDuLYvOH3BHO81nWxbwgux0CwX9jn6KCz9H3IRUhvMz8j75AaolkCsUMhJmnfOkiHHvKzHORP9seBwzszw==
02bjdcgnapkpqm5s3nqt0dclgo8c69m8.eus.	43200	in	nsec3	1 0 0 - 02CBC4BVKE070ESMQETOBH2HKTQ35V45 NS
02bjdcgnapkpqm5s3nqt0dclgo8c69m8.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. HPAg8OUjDpssroHJRUJ7dbQXjCO0n6Vu50fO+7kEdAMTzbaPPbB7/AjLBaQgdVIDHca+pfFr1SfqERqLFhHvXKTIrBhz74Df5QCJstRIiENpN+0ghRTdSP1umQKXsnXlWyt8MsDkW6n6yDwBJKKDIXPGR4rFoAU8hZ3qBliC8tqM8VEP6FRe4wTnMuptH7fHhm5GdzPKgUGkS0BmXfxGKA==
02cbc4bvke070esmqetobh2hktq35v45.eus.	43200	in	nsec3	1 0 0 - 02FBAMFL2RF0GMCQIE5IROMK645QMFM7 NS DS RRSIG
02cbc4bvke070esmqetobh2hktq35v45.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. rUZjnDCyeQGgfTRsWzW+F5HGihgGj1ZUgmayHS4l6y1n5uYmcbrFhsEnOpbF/s4sMc4D5KgL8tO7PWjruvUF4rgfWWseTTYK1nndTUvAnvuuCiYQN0m+uyEf37HKQj78IYmTo6RJZeuCEdSvwbTO11r4d+tgrcq4IXk0DLFjsf28vT8sH8bJyCQDUSAXt3SI1nsyC1aaMcOSQyp3/t+uwg==
02fbamfl2rf0gmcqie5iromk645qmfm7.eus.	43200	in	nsec3	1 0 0 - 02I6JUKCCPJ3QADDR905UB7E2O3PMUPK NS
02fbamfl2rf0gmcqie5iromk645qmfm7.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. EfWZgdr6IGYYXWIaC2CAYi+pDKuhIwcwWUVcBRsum6zpEssW+zq8SLInZT49fgF85P51aZkNuO1+tClT+3diDTFL0qOJ8pgSWRz6se+GDOdrCjjygNz+m66sEWRIA8+1MA7jdV3+q9d8lmhcD9pr0AT1ocQVQYrceai9Sgo+8slpiT1a3K/qKGZe5XvhcSTcAmULdiqqvcvWOKDGJX35hg==
02i6jukccpj3qaddr905ub7e2o3pmupk.eus.	43200	in	nsec3	1 0 0 - 02IJCBP4MKGHRAA5MT1NE4OSCVUSBQI5 NS
02i6jukccpj3qaddr905ub7e2o3pmupk.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. R7IKPZjRw1P82Ujm0NrBfYbHfebL8n0l81sjwMHbqEplBa8lQ/cOcfmIde9aRVhsPvOPEdQSQvqsaGmIE1uBvSoLkLY9SfmaxIHtA4DfUwwSKFmFN1PeITFtJ3EOJKKeDQ+2MyneJD58b4CxxsaYCXtC7A3j2TYzyV2vq8GJrK9NsBRJTIeYOJWHez5ui3/IhLWRP7YHecITCqzKXMUFqg==
02ijcbp4mkghraa5mt1ne4oscvusbqi5.eus.	43200	in	nsec3	1 0 0 - 02NATPHGH9DO9RDAATHKKHOFTICJGIU9 NS
02ijcbp4mkghraa5mt1ne4oscvusbqi5.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. ZoKP1+73CIS7G1PWpJve39F4eWkzoIWsUovnQAn+rE0/3K4CW/3X5ANlLzNU521iohJekGNT8HrRkYJcnOGDB/BmkiADYRGAzC/67b2bPyORgJwfPNzLW4SuA+67+aK7/SSMIEO7RAOIebT/HXQkRL3Rh6l/hH7X7HGqa3FLRkLb7XGeWMRLcov5d/ZnBNFQPL6eNdrI9AHXjMSJj4Z7Vw==
02natphgh9do9rdaathkkhofticjgiu9.eus.	43200	in	nsec3	1 0 0 - 02OMUO55P6HELS8OT3KDQPJT4SAI37QS NS
02natphgh9do9rdaathkkhofticjgiu9.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. Ii+s+YxjjBhsHHQcS6COB1L7khnkjbBs7+ac90LePZ3apw2Yf/fYqrl4JIaFuPL0jmRQYmaFCgfFz28CFRSOx9CK9wG8WQR5PKHvUVpPthpEAlzFwhbAIyLk7oZeqt2/cAOcreN3AfNA/xmbGZIK4C0dv4T5F1HI1sArBgtuF5XQgH+flcFh+E7uZqZ2838ZkldtZULWa+0/lLD7DrqqPA==
02omuo55p6hels8ot3kdqpjt4sai37qs.eus.	43200	in	nsec3	1 0 0 - 02OUBSIPP6B8AEBS13RSRRGCH8632VQG NS
02omuo55p6hels8ot3kdqpjt4sai37qs.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. e2lJA6Tr+DVQybT1YesCBp4EeAnzDrtxYaDnsgpfbDYX+BT0Z4180K1EQjde1rwEzTg7+dYBz9JEdLA+cLB8jcT80RgxuJgVaKEFyVCkvQxgwEz1OymG3qP31tG6ZNZpV/ZokcloO9TzIKrJ8755d7C0unM/Jx/aVJO2EAA8jLvtO3QLefh7llSb9PavHMn1pQVUI6lhL+2B1+up6+4c6A==
02oubsipp6b8aebs13rsrrgch8632vqg.eus.	43200	in	nsec3	1 0 0 - 02QEHKCKP8CK70EQ1O9HFE0VFBEHTCVS NS DS RRSIG
02oubsipp6b8aebs13rsrrgch8632vqg.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. N+KEcADFAsYl6dQ1ZpTU/KeoMyeUoxMs50wk3ERdn43zOIAy6LbBGxiSYs9mQ2hfKT54kxbBSwQxy+CO5D37OMzf2Bw5YwGSeriQF6JF9pbH25VuwXMjdNHqcfoY8bamyX0dyigHyNJh4z/ZgtnAHBxO7GiXBSXkLykiRZhdWYdXZlg+86bGKxHXkA0jX4Ih28jDnKHnBQPSCfyMarf0jA==
02qehkckp8ck70eq1o9hfe0vfbehtcvs.eus.	43200	in	nsec3	1 0 0 - 02TL4EHKU54TSMH4Q4OAUJF3RKAV2S5E NS
02qehkckp8ck70eq1o9hfe0vfbehtcvs.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. q+awOQEm7P5LRmPq4RiwlbYC2bqkvU3afIVeZ+SDXCtTgcUjosF8pYERzCZNUXM9vF8fIYLfuxHNbkr8EXSRK7hRTn7JcqgknIx/xIJ2hnrO9yBa1ENkBzoV6zjDxB3KANaVHUxRI/o2x4/zyLU7gdpJm1OrOSr1VvhYhpoTHp8gxtk2dH3IF7V3h7WT6mANlLK2KMrDbbuoSZ5UCzqkeg==
02tl4ehku54tsmh4q4oaujf3rkav2s5e.eus.	43200	in	nsec3	1 0 0 - 02U4RGFK2HCF0MUP9FI1PL4IOSHEQNI3 NS DS RRSIG
02tl4ehku54tsmh4q4oaujf3rkav2s5e.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. KlMnmuVYQyQ7uSDm1ODHmgqRCR8AR95UocdYMZemMcr8b89hkZxFEDJ8+zs0VcgktXTTkpcKJNf8h9I8CgPq3ytdGWcnWW8YuKtz/XUQntTz8Cg7IJt+a3lpuGoaUSs3lVfl7slTY/hcmafesNDS4s8YWC9+O/wqABnfDnBkRNtbIVeGAxC98DuUjOb556IZjJGiCHZz0UU/3ZvSM3AOvQ==
02u4rgfk2hcf0mup9fi1pl4iosheqni3.eus.	43200	in	nsec3	1 0 0 - 02U77H87G5C2M8IJT3OPCR3ID2N6TF3E NS
02u4rgfk2hcf0mup9fi1pl4iosheqni3.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. FDo1Zlp44Fwdb/rEvKcwqyxB92mfW6RI7rsgsB7kCNpdFgQxA/jSmRBAURgUSroNRWUWdi8Syg8RPn9dbn78BloGCtukwOyrSTOOqlYNGy9cdUb8dBQWO4bv8iYlp7s81+aGiUoO0xSumw6ocymApGZnJFvTL4Cl+t8HYJ6wgE0+Ir9PxxJ1JdoMo/YjEzw1rYv2V2qrwviJUXYKThYq6Q==
02u77h87g5c2m8ijt3opcr3id2n6tf3e.eus.	43200	in	nsec3	1 0 0 - 02UNJPGUVKEDAMN1GH5CKL36B3JDRN6K NS
02u77h87g5c2m8ijt3opcr3id2n6tf3e.eus.	43200	in	rrsig	NSEC3 10 2 43200 20260119064029 20260105064029 4430 eus. TbWRpLFfsYiVjYCajDqTPc+jhRtpwsCu5AMZqQcp8uxtCJCWryXnGoGMfbo8uMTucsXXuTAuSNtsC6CqNZDXkdYxukicyA+90lsDw01XFB62eSTIVVPyDdmjoNP5agBMnDgogRTMceXGH41SLu3Rrgoyo3krxOyoHXTI+bC9Tf2+kDz8k6P7aCz1+1sZYiIhHIPuMIFM9u0OTe+2fKsLHQ==
02unjpguvkedamn1gh5ckl36b3jdrn6k.eus.	43200	in	nsec3	1 0 0 - 02URSTA9EQOSUG0JSC4F7M6RPFGNBLSU NS
