gmx.	86400	in	soa	anycast9.irondns.net. dnsmaster.irondns.net. 2509272208 7200 7200 604800 7200
7jblm27h97v05q93a8mdmmdpjpggdrl2.gmx.	43200	in	nsec3	1 0 0 - 7JC00EK5057SV5G7I3U7RLH8A93P9869 NS
7jblm27h97v05q93a8mdmmdpjpggdrl2.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. IGP4h9VBgYaABoP7qZ47ycmI43nc+kRkGeuHO0ozFq1ShUXRZg9tlt/RDXcCLyzYiOO1SADEDFJbLrAfA+6WwBz9akK+etEQFnKANj9qfBr+gIJqZQe8/vnHwlRnMzKnYG2CjuSJPEHFKLhKzpnFHYpkzdWxfmqroovXzAnkcuPJFV3senrpHue/87ON57wh6p59hQwwNDH5OOKb4XT8Fg==
7jc00ek5057sv5g7i3u7rlh8a93p9869.gmx.	43200	in	nsec3	1 0 0 - 7KLEQAK2SLI20R14SUFOSJ30SP4SJH6B NS
7jc00ek5057sv5g7i3u7rlh8a93p9869.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. Tq7DH99jM/HgAoexniNlW07DvFqIlOvc9JLgs4Zs4cPTPUwuMX9LzXN9oxCHUTLC4RtDC6ojAcnNg3hvMd9cHj/RXHKoRkI53uJHYXQOAWPep1ShrfYQZOJc3DEfpJSzj2J+i0DkIOZUehiF+uDpIwgWPOLDXHnARtpqgYput8dGbOV5YIWBsW/6CbiiyqpGQtQcDy1glCTsyV+ei9i2UA==
7kleqak2sli20r14sufosj30sp4sjh6b.gmx.	43200	in	nsec3	1 0 0 - 7L1IEKDJMC5TV3EOBUJ4F82H6AK9TJ3A NS
7kleqak2sli20r14sufosj30sp4sjh6b.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. PD177pbxK1GdUJUQujZR9RQ6Q7EqRnIG9rs0T0eWh16Gv6O5tTeJR6bu6ocip0dqgt4ROdJK33s27CRELq6OWcu91dFC9kxG0pKZMkJgR/OChU8qJ/1rV5aLUI+EhVMnBEVEH8qA8mBbtnI1WIZVtvsON4DRcrHp8V1eh8uAfLD4Ai6/yD+deSjL1rxlGpAbVVLuDBP8LKQdiE+SKLyTyA==
7l1iekdjmc5tv3eobuj4f82h6ak9tj3a.gmx.	43200	in	nsec3	1 0 0 - 7N6Q7Q9GJGKSFHJN8D7LTBQQUGBT4I7L NS
7l1iekdjmc5tv3eobuj4f82h6ak9tj3a.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. NDlV6bLQ1c8zayCV28YBf2dLMsXCV7hvGfRan9fWG0A9+32VpcztfN47Gd7dnxiqSwGNs/5QhvPR5GZvSarC92Zv9SwKgnVJ5zSfU4fuyCx/P0iT5BBL5YqXeGoH2KHfsB5gAbZgsgDfhrLoGxWoHr1ZNgC7svWtqwiqkIdnUw1feH2ZuPZspBkWzlVcvTvZ/4StWI/GbfdjV84zwKHcIg==
7n6q7q9gjgksfhjn8d7ltbqqugbt4i7l.gmx.	43200	in	nsec3	1 0 0 - 7NEO9P1046ET399MGE4TGAAR47HECQP5 NS
7n6q7q9gjgksfhjn8d7ltbqqugbt4i7l.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. MHc2xHesR973bOiRiEtwmD+RJOqPR8C8yoXBESYag0HEDmhFmIW60sfev5+PAeXqjN7ON/hfFHGCgYAwHq/VuMiR85KN+P52Kr2MmRwoAOtL1oSLaMN/OtqrkDKFExayhBK6Bf7/AB9YzaRQRgwu5/xW2TN8B+23drYqaLJkQjH0kCfPFiya4enqKtmOVpGznm4Xp0ESLsel5cRWdCMf2A==
7neo9p1046et399mge4tgaar47hecqp5.gmx.	43200	in	nsec3	1 0 0 - 7Q72HMP7C0HC5ICIBGVRSDHUHAGQIHCT NS
7neo9p1046et399mge4tgaar47hecqp5.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. M0E7AKGkRyNpZdLVUuUWclxhQkde3JQtnubewXPgv43LtyFS9RmcVi0b4deX/4eBhqcixrOzKAWU7o35+kVZFpXLA70FCxi5VTOyWEec0Qnkci/ylgxUIFFVmPLoF7vuB+lJsPCEjiLFYRX0lZOX7PXKQii8NtL3qmknqTy5FAZJKggwgDNHETm3qpVENa6gUzPTA8qrlfwVkVdkP2yITg==
7q72hmp7c0hc5icibgvrsdhuhagqihct.gmx.	43200	in	nsec3	1 0 0 - 7S2K5S4DGJBGLHCOT7QQD9TE36MKKK0R NS
7q72hmp7c0hc5icibgvrsdhuhagqihct.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. UIiFvreSAtj4qGRhR4fGrm63k0Ph35+gZW2E6HeJ7T6srLIV+8U2S1YdK4kPop/pLCB0CbKRtB3rYVihaqJl1t/sTskLfNQZs+nD11bp3yWh3rxo8vxT5afeZ45eS8PK1f6U9K1nDRa2vCl7OjM3mTMpi2+dP8gVz3QgDnttqrNqpV3ZqPKhZPkBYKb+efwvm3Tx4H4wwu9VpI6dSt5s1A==
7s2k5s4dgjbglhcot7qqd9te36mkkk0r.gmx.	43200	in	nsec3	1 0 0 - 7U36D35L3JH4HPI80THG1K9BBU0JNI62 NS
7s2k5s4dgjbglhcot7qqd9te36mkkk0r.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. eMA6+iGh8HCPCBn4T45I404FkIEuAf7/RSwOwYtT5bdRT9VKw3sII3WjytrYY5EXldWb5bCX4I99ZqksjTFQDJz43w3AP+f9MW1Dy1KEsehkgWYi6ok3YyliiebVpb8yaVxL1s8Nwk62hf8nMKQ4FTNKAQLk4f/Smx5bpKoYICUADGVIODVAcb1xua8AuJMgV84x377zUrlTxZZBOyg3ug==
7u36d35l3jh4hpi80thg1k9bbu0jni62.gmx.	43200	in	nsec3	1 0 0 - 7VE34EDQL2B7ARFKBK7OBVAEU60O2FI4 NS
7u36d35l3jh4hpi80thg1k9bbu0jni62.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. Um+VcS9e6fHiI1il+KJyV/BEfFpP9dGn8eAeH8i/zBQ3hlhTbp9VqL1NRHAwAQP2eIfpEY9UpIXSDcS30Kaq8VS651LnOvJ8x4Z4vHUcDT7q1EqbrTnYKiRjHMAYgKtDmysXwlbNfxL7B/p7NLj85yKrY6QRigVDUUXTMBGDD7tQKN/+0Zon/reE6ngTSUhdRoprnNZkIsJeH4gAzh/PCg==
7ve34edql2b7arfkbk7obvaeu60o2fi4.gmx.	43200	in	nsec3	1 0 0 - 80H8SE3AKUIJO58ALKD032O6GLITJD4T NS
7ve34edql2b7arfkbk7obvaeu60o2fi4.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. nHZ+0zY+lDOPnnlGQ+E9iULyFu2KI/B4XveBNOqF2Vkgln+EuUKpMzbKqiI0XQsE/GWgzcrw5W4Bf3yHfD97Z9YILuyY6kXR3P+nNjwutnM0KGJf8KoVuWf0vNjD4QEZBzoBvxQ80Tifs5I/hAUQz4ZK+GHXZqWGQJyJIdnDhmA3b6UKNiatIGbEnH+IH/eAbwL2J6iZr0hBnIEg6ePibw==
80h8se3akuijo58alkd032o6glitjd4t.gmx.	43200	in	nsec3	1 0 0 - 82DI20130RFMQ6UEP2CF5KPS31AGR9PH NS
80h8se3akuijo58alkd032o6glitjd4t.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. hjuKZUdmRgapOxOL34aFKmqGjzGw71SoD6MQ2i05jYMOB0421XFz5cvopDt4rleIjPheLkKnFcHGUwLcFezF6rrPzI0QvQmPeAasgym8ebTxkWIFJCdUVeYknzW1bzOaFIhBlmQZv55sazs4M6a6JRVOjHCTY9+syS4mAjy4YDdgSeg+z7p9sy4GERPtuLkr3GDL4xG1UCJMkt80PgIDLw==
82di20130rfmq6uep2cf5kps31agr9ph.gmx.	43200	in	nsec3	1 0 0 - 82IMD77OJ8CHGQ11RKCNK109PJ1PP77F NS
82di20130rfmq6uep2cf5kps31agr9ph.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. FxTl9ebRl4oXH/LmhRhQo/lsp8tO5HYp7NY9tCPddd9sj0AhHdJuSuRUQ3nOiulC6PmywX2nZs71rbZHec30bmaUuLwWDMuMH56cFdXLcDOZvpuLCyGTjWPlHCg41KWmso8mjWvoUnDlZ0k/tmd7DxSy47/MqnCOsTQFA5RCPmohnBlu+we/Ic/DPNwOCSGjqS0o3MICG3ptITccAopdgw==
82imd77oj8chgq11rkcnk109pj1pp77f.gmx.	43200	in	nsec3	1 0 0 - 84MFO7P2M9OL02GOJSGD8KO6F4KH26I5 NS
82imd77oj8chgq11rkcnk109pj1pp77f.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. avxPQHDJDTI5914LuAxlaxjbNSj1zHiB4loqzv4G5/NGtI7fWRszmIKayb+2aUjUqBTWXShu3MXdvAmkTZyT8VC8ZZIDbSdZ/FPBg+s3Tk7EXQqrLgJ5LnGQZNTEwz36nadmqmlgQuBuEf5RDTP9ryWYze/888L+6BBgGEPflXMY9cbosT6RnH3HX4xziArxr3830o6JiDhldCPUeEwfrw==
84mfo7p2m9ol02gojsgd8ko6f4kh26i5.gmx.	43200	in	nsec3	1 0 0 - 87BB8KRMDL3J6LMJRITGJ60J8IHRE1BN NS
84mfo7p2m9ol02gojsgd8ko6f4kh26i5.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. U5gbgYzzyjph4wucFz2K8OjDSzC9Of1DS+hZJBEd7c27IJo0mBvauOt+q3ldlLJVFYBKdXVHB9mJImHI00ryF5QOgMog0Auh4NRwDR2C6UC3aw4d7Qi6umYaykF91KT5SiU9T96q4MAFHLdEVvcw6BVtoMmTAOqlhZkfmKfpd9l8RdXIEaBypTsExrpW1bhnnNiEGnhYLvyA4triT60UKg==
87bb8krmdl3j6lmjritgj60j8ihre1bn.gmx.	43200	in	nsec3	1 0 0 - 897DKHOLTAIQ17AA5K7O8CIVS98IUSMD NS
87bb8krmdl3j6lmjritgj60j8ihre1bn.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. m80QuSgCvvxtUz97BkHZAIkmlQT4Bxopk/MXR4Igrsst/0xlqWsTOkDo47LpC3sgJBnqJuch2VfZsVE2hhiC6EhKuaJSJkTcr5REjQcQodGs6nxKQR2yOVWnt+JXvT4KKVYx/RI7hEk/Mi+P9IpJZbeKjs7BG6Gt6jEgHjMULK6mHsnmzwckTPel05nFxr4mbMOSyrtMqMaLHGahphPSmQ==
897dkholtaiq17aa5k7o8civs98iusmd.gmx.	43200	in	nsec3	1 0 0 - 8C0905OCTT2PQCCRR9SC1VJ2TPOU1H9R NS
897dkholtaiq17aa5k7o8civs98iusmd.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. nNhjh3GXJAjeVa3gF07v6AXGXNYuYYIJIzT9UUOY4KIPkyIrKzF8Fef6igM6jCeSfFwUtdYpCHzrgXlFdP9bbBegZMfUplpaxi8y0NeLo1YQwv4zXcXNvEJyfIVyyLQ9TdT0lprWnVWdlnsSFErI4TlFRsiAtF/Zu2bgrfN8nc5LcwJnn0uoEkgT//NABlocpO0qtB0+CYeCNDHjLkc/kQ==
8c0905octt2pqccrr9sc1vj2tpou1h9r.gmx.	43200	in	nsec3	1 0 0 - 8D0T38SI9VAPCI9O1O1V5R1N6S6I4VNA NS
8c0905octt2pqccrr9sc1vj2tpou1h9r.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. hEz3vHi9ul24OZM4oELsDIjWNyyJ4nhPQmDl+BX4NETskEu4hG+0MNKl2gHsYXen/jW+Lv63Eba6Vqt/Fh31462k1Yo9CypOFVqe1nr+Lsbk8uZis7Zpp+QT0I+50RlbgJMUrfg5bgEnCVVymBHSo/fI5cTLbc3YXurp6QveHVVT7uXAIezyMJierSjA/otCCTdTlCXjDi1mTDh4Zvih4A==
8d0t38si9vapci9o1o1v5r1n6s6i4vna.gmx.	43200	in	nsec3	1 0 0 - 8DUID07BQTM4FUK2QANBUIMJDPJBJE2U NS
8d0t38si9vapci9o1o1v5r1n6s6i4vna.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. akz3SPnYw8KQ/ReCe9JAmnrUKjei5lOy9wU26gqXnSeak82NzVBsjx5TuQYDREgdqj0y6YES7CJ4gX5JIjosA5beCr2+T9OnHm5ixV6Be18yIe/X0MoAyQcvkk4uPyvGbzHQkRjaYR8MkhR2zMa2XPrfk6qE+IF/9jzdGgUVFPxaDLkEnBXI7UWIxPp4A+dUx/4goopYgv9HBwOQ5lQP3A==
8duid07bqtm4fuk2qanbuimjdpjbje2u.gmx.	43200	in	nsec3	1 0 0 - 8E11HGJECGAJ18L9ENCR29GNDTFVF6QD NS
8duid07bqtm4fuk2qanbuimjdpjbje2u.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. ZSwxUuXrXPD7/StqnxVPkyBhjFIR67esYmYrD/J90fATJ+klY2WFZ9Gtx4hOAVy2lwIiZ6TRhzP9S/KZ7t+wzyESK7RBgZgm1H9L8fLcRtP1bdVHGUbUWrAVma9bTygkoNFhDM7n6zgKDKcj65Dwp6h1Bt9qE8Hf3WLtISvkrPRF09BZ0uI6MEhreQI4Lpjc62rm0+67VKzEpwTbQPOn7w==
8e11hgjecgaj18l9encr29gndtfvf6qd.gmx.	43200	in	nsec3	1 0 0 - 8ERNNUU3H5T5RI90H7TP92SQ7NAPEF4L NS
8e11hgjecgaj18l9encr29gndtfvf6qd.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. iNkmRdkh4qBU8P9WJQo7AI+eE34Ga+m+tsSs3PMVo2Lkx8xQal2VytCNAeIMhqz2vLLA2wyxDjpTX1PzTJe9E0dKRL98wUL6VtyNKh4T0I7bDrfODz97XuoeTe+HM0jh4RsIp+ekdLZKXUCJE53zA0NYgPIGJqQz+9Sh3ZcvxsGA21xnCi937JWE3kGebJKoZ7Q4OGPBl0PhqXz7YcM0fw==
8ernnuu3h5t5ri90h7tp92sq7napef4l.gmx.	43200	in	nsec3	1 0 0 - 8GU298D7DDMHB5PALMBG2BIC20IE6FLV NS
8ernnuu3h5t5ri90h7tp92sq7napef4l.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. AxO2xnRuc0YU4eYcU6Wh+mOob/tWO6w7EAPUqhSztSqR4KJ8XB5EjwAg04yEI2THP3Ml8BSEoZ8LCj6tFNWQycaw16u8apHM57ZLxuqbh3/Uqfu/GYr24tXc0qroIzhY4fTVyJFDPReJB4UmC/ILkqnpHveoNqIPP8/4cn5f4E78Wqt/JjsyneYW8QgPnLsTmXIBsWKRY7uxAZdomeD+XA==
8gu298d7ddmhb5palmbg2bic20ie6flv.gmx.	43200	in	nsec3	1 0 0 - 8HURT8N14U61TIARNJMF24NC6UCD8T97 NS
8gu298d7ddmhb5palmbg2bic20ie6flv.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. FHZdY6gzTn+Yi8kYC8lbrGFFEsHP4eTAWwAUNyOTuRQoIfR/L2Qm6PS0AYyEOc66jVNA9/qcHrbbPol17tBvZVEfDLFAr4eOKNsnJTNLveJHIGQiAKy/12wSX2Txw9bjAib11wU+AoRV5z49Nu1c1EYAbLY7xcNjO8qHV7xMBC5DxNw7zxNZGKh97VawMeiXPJVkVR7D1RJ22dygcNhuoQ==
8hurt8n14u61tiarnjmf24nc6ucd8t97.gmx.	43200	in	nsec3	1 0 0 - 8JJ0LD4SK7PATVOJE7DNGG9T7PK9C19L NS
8hurt8n14u61tiarnjmf24nc6ucd8t97.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. E57GpquuArpnSbGIcmyX5Kc0WSlldOuYn+cg75aAs1snFXIUC9SqYKF5DM5maHBpckfTTqGNjUD1oNtB44LL3w+U7EqJZZSSp/N0F/V1YGRgBKQbTS3aVgzOAxDU5o4y3RbhjYmfSlmLM2lZoqaoI8X5P5lMnmRdGKSoVsNr0thgQ48mqsp3eTPNtT67sptneL68BydJzEDxi9NvqGGRJA==
8jj0ld4sk7patvoje7dngg9t7pk9c19l.gmx.	43200	in	nsec3	1 0 0 - 8K2OBP7HSE931C6V3EDSLG4R7BVH83S7 NS
8jj0ld4sk7patvoje7dngg9t7pk9c19l.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. iRgZXQ61Wl+hQq7E8MSzpqKlFI41cyFwrt0tw01GzY7SD9uMG0UPr1JI6MrI62YOOkH5ub45+nGbUcOsdBAnWKhhcUv+znEB7YnyHDhztxG0ynfBuoMsMlDnbgfdgyTbEuTpQO+esHErwZzFVubNfT/eKcw2Q5lvsSRFWGz2Wu4N5N93Pc5OqvvEgUbW2N8uQhr+EDmKh90OH8YlesdMLw==
8k2obp7hse931c6v3edslg4r7bvh83s7.gmx.	43200	in	nsec3	1 0 0 - 8KSQP16GQAS0HG95J34U315SECCJLCI3 NS
8k2obp7hse931c6v3edslg4r7bvh83s7.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. RfnVaRZsY5Yid/y9EL+k80zTWuanN48IIh2Jfy1h9JhOwRMvcSmnFPS5xu0QuI3FwqiQe6KJsC4MUhclCXcbzfvEzD9DcgHoE2t9Mi+I7VkL1FR2PbEFfoBa7NlddGjcEebR5Frxe75um550R6XufL6hMKzMX1yIbLSMcQ/wEosxhONdo3hmg9uOAS17aoto97lGwgaUiLl9YapKLXLXWw==
8ksqp16gqas0hg95j34u315seccjlci3.gmx.	43200	in	nsec3	1 0 0 - 8MS1VEBJKL0MH0OHEH374BLUTOPI43NQ NS
8ksqp16gqas0hg95j34u315seccjlci3.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. i9lEljNEIVcVVFW34UmNhqERBaiFKD5lhzKKzEkflI7gnJ7INoDAFt2aCHl8GV3nmw3OrrvRIqL2r/rj3b15LGPy3W2zuKo++1FTkqVeCENOmU7L583kqKtG1I77jfTRlosYxTKL70cmOU5ZJqsh3qo8ycV4w4PkCpL6iZ5g/sJ7I+PjO9d2oF+ym2M3T5D3kigCC5ObSm0mg19oU/pMOQ==
8ms1vebjkl0mh0oheh374blutopi43nq.gmx.	43200	in	nsec3	1 0 0 - 8PTIT414180R39Q30G3BLLK6J8S8T7OD NS
8ms1vebjkl0mh0oheh374blutopi43nq.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. EXdKHjBOrlp9q3bObLTdp8Nk9DiVk7oQ3zCPO+bg0gdAM5k+E5tbTfgV81DPlvoCyzHIGIIf/A5Ii2B5un+FRzN5z/rSpHe8ZvlQwsgQurzVyVk6q6oIbhEpQR1z26Q7ErkkrJMAxBFSZR1sE42QEjU+56ZIHXoF37/MCDuGwQ8QoyfIBombSS8WIevMLjK+u0p4p1wWL8tAxxJ/i5C3LQ==
8ptit414180r39q30g3bllk6j8s8t7od.gmx.	43200	in	nsec3	1 0 0 - 8QIBR71RDMJEIOFOSI3I3RG28KQ1MSGU NS
8ptit414180r39q30g3bllk6j8s8t7od.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. JcnlTYP3MTnyFccWSBSWVC/+WSVCxrsEmFG0qkAvzlOpNd7HrBVY0YQJV7tifbww0pI4so5uKJ/4Bw5w8Hqqh/hEshktE3dhZ74492ZtmSaSACpTozroq5lV+enMOSSe+A9w5guk0AZVpsDqh/rlhU0qmN7MwYq8hAA7d5RFcYooATqqDEnykj9slDy3BPsSs6cQ0HXkds96yuTDpSOSoA==
8qibr71rdmjeiofosi3i3rg28kq1msgu.gmx.	43200	in	nsec3	1 0 0 - 8TEQKHJR9OH15ATGV9444TKPN80C9J25 NS
8qibr71rdmjeiofosi3i3rg28kq1msgu.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. Klt1SznywMV3xEyIycVsbt08bGrsuNoUtMIv6sJiHtwxXl0JZxPe3eejdQNm+lXav5IgNH+UDqrBrZJBgGlAXMz15U89PDa1gdfFXX5tV5PUc6GEf6MuS3AXcmNJw9lybveOLpFzAtbGi0m+8+vCEAYpuy6L0MScnOlCbqSAADSftYo/p8K2+wZQBmOoVFlk6MFMOp1b6nmeHr3KoY3ebA==
8teqkhjr9oh15atgv9444tkpn80c9j25.gmx.	43200	in	nsec3	1 0 0 - 8TIFETMQ5SC63UMUVO0HJ08S5855RGR3 NS
8teqkhjr9oh15atgv9444tkpn80c9j25.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. hwWfYW8Fen/GnsncVUx5/FeaIRmHGQDEL5t5IVVUmeOsdXHvKFEYR2glQf0YS4p2DjpcrjEOveOD2RCqYggPUZlXpvT4ImOXdiP35xMzhvF3y2SKDTwLygdEeYq8o0bBxxuycBmscuF7pIyPfDqNSd2W7PYDjX4ZqwX/QIuB9tdOS1u+WdUuvyuIjUvJYnbedRQI6XZ1MVmiAtiHovQDXw==
8tifetmq5sc63umuvo0hj08s5855rgr3.gmx.	43200	in	nsec3	1 0 0 - 8TNLT660D235OTPJ7AFA5IEM3I0JNTNA NS
8tifetmq5sc63umuvo0hj08s5855rgr3.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. oivzbjny4fvLtaDPFhM4XvcV0pq3/enh2HjwCtgrIwkFp+cftNfOdIVMnJyUlBnrt6mZ3A677bH22hZZh9q8BwBctYeepcPzeSMTyWfe8euXhmaIgDJhUrYp0Ucc7rg77wRgTW+npJmoWegrM6N7e74GvQU/c1VbJmlFIXDnfd9Ej6h8WGai8GM6iF1OdgLVfgmvdUHC7/LBY4cJISt5BA==
8tnlt660d235otpj7afa5iem3i0jntna.gmx.	43200	in	nsec3	1 0 0 - 901826R0UHRGJJ389SU3I9NM25GOM21P NS
8tnlt660d235otpj7afa5iem3i0jntna.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. F7G1Bq8ucbTSvWZ+kI/pO8Wqqss8h+2aUpqWm9Cm4F0hbuedd2xYjEYOWS/eWrXU6qQItqtdWgwP9RXW1XpUH1BJ0/fZc09YvGy6gKGkd7va200vPDIcEZPZ5GlZZ5Wt0jGnpSCIRN40PkLx+lPa+N2uWU2xlOWxKuFMXpEintm3O1pWBgiCLyvPlz9E4+SKd+J3ZekbMngwo65r9/UUmA==
901826r0uhrgjj389su3i9nm25gom21p.gmx.	43200	in	nsec3	1 0 0 - 909TUTTI0H2US8SNAJBTTD4R27RDPELI NS
901826r0uhrgjj389su3i9nm25gom21p.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. UY+VkSEY36+UuQibEIJUjAvogWaJrOf/c05zNMcJGNYhysfUzAx/RKWI/aBMHRaeaMhI/+x1e27sAPA76K+vjQamP81vUTcOpLr8S9AgBpxLCf+/NEWQZknlMaIK+y+7fKsQxQadLR7r3S6ZlEYzGqGG8LIMyor5SgyvC/ssmw0Vgm+ATodMpPI6l5MG0kt/W2AvoJ+4aVDYdCaBZ+MHBA==
909tutti0h2us8snajbttd4r27rdpeli.gmx.	43200	in	nsec3	1 0 0 - 91BELTN2D3U167O8O51DD1K26FM45A85 NS
909tutti0h2us8snajbttd4r27rdpeli.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. T+56tfU+NBMeU9VBFUhmPbpsUEAD4T/rAJd3WMDmLm9POuiyS3Pu/LIxLP6cgIhjGhgkYDPxnAJOo/D+wq39qc4w6MYIiALTy2lPnsJXSWWAOsZoknY6UC0NtM4md1MNaG7pok4LbPCic8AA7I4BlJQowzIMtpFyES599mwsG4d0/D58rFNJHT3GZ+9CR26hvm0RGHQd7i8A7joCnlb4Dw==
91beltn2d3u167o8o51dd1k26fm45a85.gmx.	43200	in	nsec3	1 0 0 - 91TFA90IN3NKPR5V062593BBEU718ONL NS
91beltn2d3u167o8o51dd1k26fm45a85.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. OHZZtOMoRKaaQZvtucNufBXdRjxDTolttjhtPlWYVjzCDm80WAnsKvJzcd/ap+zufZ63rdO1Ii1Y09TsZOmOPnevAU2wodly58CtFX0k4RxpRGceWAEsuB4pkEZD/MiB+nbG4blnm2hio4ZQw15e3jZ6d8QEe1DIE2eRxFOM+Sc+AIrPI7qZTugByP4QsVfKnezgKMoxKOcQhQs1zQzt2g==
91tfa90in3nkpr5v062593bbeu718onl.gmx.	43200	in	nsec3	1 0 0 - 93JPGTGJ65LVLI4V7L6R4FFJK36URV1F NS
91tfa90in3nkpr5v062593bbeu718onl.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. AEz7X9hSTIcvtYpwVBrxVb/zbEFXQKd9SV/zuGXy/hDMQoIMts40SGEwVDiySWsNjBhbH+BAz/rERLWuLUMJJnqGBxnWJvw62vorkHOaI4vzKPggOpcW5e9jbFS93VBUrq3uWUNKvMIScdnPGGl1Bc+5FiwvHS8rtrlJK1MsNc5vmYopplHB2j+PziFL8vAfVesKyB6i0xlWHgtM5KCAXA==
93jpgtgj65lvli4v7l6r4ffjk36urv1f.gmx.	43200	in	nsec3	1 0 0 - 93SVVKSA1P5FQSB84HM2H8UJK3T37JGH NS
93jpgtgj65lvli4v7l6r4ffjk36urv1f.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. Wqf3pjCL6U+7AWQxsq/P0i57Tje2aYiqBfjF+Ihh2to7rhQtvveWHdxVNxRhELYSabICH2z8JBcASaskqCbAucWnzrJWCRx9PtXDNygu6sOW9Sp/P6C2RAslFMqhehviNLzcPTeGiBqIDcADq24nilPRZPFgpGhlPb6qOSarwvSewFEr6Xp9yp4a8oZncaHfaR1A51x5WEvlk0WMNlAQtA==
93svvksa1p5fqsb84hm2h8ujk3t37jgh.gmx.	43200	in	nsec3	1 0 0 - 95294P3RJGTLDJIJCB1M25OPLBLP38SD NS
93svvksa1p5fqsb84hm2h8ujk3t37jgh.gmx.	43200	in	rrsig	NSEC3 10 2 43200 20251010200714 20250926200714 4578 gmx. Uwzbwez6gmM00YyeNV0ZCmO3WXJ/OBfOe4/DMLZIBhE+kjWLJ6r3IjbyxYyvs10rTOfhIvK+cN2hLZaRZ4MWF61e7fwwfXvSTGzLbMxw9WL3sDHoNjnmbtqA1DKctss/AZ3CLg/r66PLSQ38UBzcvanY3VhbnWrhOoD2T8wnod3Ygw5I20sQlD9ObmJYCfBi1Us4SgafoTy8zHbQ40EStQ==
95294p3rjgtldjijcb1m25oplblp38sd.gmx.	43200	in	nsec3	1 0 0 - 95H77C2OMNI5DETF754M4KM2940REDH6 NS
