insurance.	900	in	soa	a.nic.insurance. admin.tldns.godaddy. 1767616661 1800 300 604800 1800
allsecur.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. u9upwyY/NNgiK4PdReUgs3IetRdeJEpdp9Nj0AfIIF1a9tTHQd3hrdPaRoVvgXSxbQ/HkyLpd2Y9yZ0hpZvokg==
allstate.insurance.	172800	in	ds	57469 8 2 266C8D6811A304408F6E55DE03A5E8405B39DB2639BC0D5934EC76D7AD01380C
allstate.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. /HCbx4BbOoJTZJ5BB5bBeED3HTtlXNeGytr8TmKaTw1jrN0v4r5tfktD9AQTd2S/Raxr2l0KyKPNig12xi0npw==
allstate.insurance.	3600	in	ns	ns1.encircadns.insurance.
allstate.insurance.	3600	in	ns	ns2.encircadns.insurance.
amax.insurance.	3600	in	ds	26483 13 2 1483178F59709067705EED8F3F57EA8014DD4F7E89921E39C76AE20503942AF2
amax.insurance.	3600	in	ns	ns2.amax.insurance.
amax.insurance.	3600	in	ns	ns3.amax.insurance.
amax.insurance.	3600	in	ns	ns4.amax.insurance.
amax.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. QwCoDt30cZeSxiscBKE5qk5REn46Dnuxvi4I3t2hIQdzJwMXCoR1iQuVkWcWjzAz6gvcHzBHKK9zM0ucIcCilg==
amb8e204672ea5qpjr4ah2p0ofhd6t31.insurance.	900	in	nsec3	1 1 0 - AV16SVJJTGTVM8NC6RM2TFRH9H67L1TT NS DS RRSIG
amb8e204672ea5qpjr4ah2p0ofhd6t31.insurance.	900	in	rrsig	NSEC3 13 2 900 20260116113403 20260102105457 40921 insurance. PLJfokyvd3RUByqTg0CsEM0nRprlZazHjoiiEX7j3U40+4Q3GjD0EH2HiIW8W/sQwmCaFxg3STOXIEHk5Vignw==
amphitrite.insurance.	3600	in	ds	56456 8 2 44A4AF87E076790B6FF59B9E372052ED8A50E9D0CE42A4963E4697D8FADB9D22
amphitrite.insurance.	3600	in	ns	ns1.amphitrite.insurance.
amphitrite.insurance.	3600	in	ns	ns2.amphitrite.insurance.
amphitrite.insurance.	3600	in	ns	ns3.amphitrite.insurance.
amphitrite.insurance.	3600	in	ns	ns4.amphitrite.insurance.
amphitrite.insurance.	3600	in	rrsig	DS 13 2 3600 20260119113347 20260105110910 40921 insurance. b4HXa+5bV6yyWqW9uBBND2QKYQRj023PNbqnEOfbtHnI9cTdg03ZuDIS+ANSpNJp2njj/Fy5JnRjN0yCrqdHLQ==
amshield.insurance.	172800	in	ds	2371 13 2 6E464D1FF9ED3BAE56D4436DCB5FB82AF686061110634A24DC4AD11A7C13DE8E
amshield.insurance.	172800	in	ns	ns1.amshield.insurance.
amshield.insurance.	172800	in	ns	ns2.amshield.insurance.
amshield.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. yGBNjzONh1N16wtIinNIELQfR6biZvcxaEPCfy1coIC76qMQL1hXcY/pe9ZEox/q96aXR8VDdba49iaHbZIqlw==
andover.insurance.	172800	in	ds	5598 13 2 9EBF67B1CC124868152FC757076507D667A4CB6E91CC6459ACDA7A5287C6D0F0
andover.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. sfEM+iMt6C7sN4Szc1osGAPnKbXeEUkb3H1yc3lRKNUMt8xRllfQYKQ8ui61SBGSSBSJ7HCF0bvoWbsFey+UFg==
andover.insurance.	3600	in	ns	ns1.andover.insurance.
andover.insurance.	3600	in	ns	ns2.andover.insurance.
andover.insurance.	3600	in	ns	ns3.andover.insurance.
andovercompanies.insurance.	172800	in	ds	41957 13 2 A44B10CA44D41F689E8BF7B54BD25A01B77D02F01E8C94ADB7B39DA16FDD2B26
andovercompanies.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. BJIHzlPknjGcATS6Erry0ep5645pw1K5a0L7x9NFP6NCzd+Q1axD5tRUC4QmlgznQmCrP3hDAYWf4kOy2cC3CA==
andovercompanies.insurance.	3600	in	ns	ns1.andovercompanies.insurance.
andovercompanies.insurance.	3600	in	ns	ns2.andovercompanies.insurance.
andovercompanies.insurance.	3600	in	ns	ns3.andovercompanies.insurance.
andovercos.insurance.	172800	in	ds	47095 13 2 354C64B5EF3140E5F9F3B82B225027AFAA7C263DEAEA9415A5F3E4D315778F5C
andovercos.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. oWBceftGzGDWp0JMAH4EsKHbe1acDbt0Oo/hrUCupzv7n9OlKcAu4yklF5YPeeJs4M83mIFNSo4aFiikxaEhXQ==
andovercos.insurance.	3600	in	ns	ns1.andovercos.insurance.
andovercos.insurance.	3600	in	ns	ns2.andovercos.insurance.
andovercos.insurance.	3600	in	ns	ns3.andovercos.insurance.
anycast.ag.insurance.	172800	in	a	198.251.86.156
argentworkerscomp.insurance.	172800	in	ds	48814 13 2 C7DD73A4150235256EF53DD0627CF4CB3EA656312097001DCA834B1C77CDA74C
argentworkerscomp.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. HkHp0+ZLnT2wdaD9ai8ZtD5IaZDhn2BvXDuJyidL4gKb3NtBJ1xDnlBAIN7ahxgxHmDgj66/TbqLtg3B3uN3PQ==
argentworkerscomp.insurance.	3600	in	ns	ns1.argentworkerscomp.insurance.
argentworkerscomp.insurance.	3600	in	ns	ns2.argentworkerscomp.insurance.
argentworkerscomp.insurance.	3600	in	ns	ns3.argentworkerscomp.insurance.
asia1.bmo.insurance.	3600	in	a	95.100.175.64
asia3.bmo.insurance.	3600	in	a	23.211.61.64
autonomy.insurance.	3600	in	ds	24536 13 2 C6E42B79FB6ABB6C94621042ED154A9000E53FC793B8467AFF419F9A3B71FC33
autonomy.insurance.	3600	in	ns	ns1.autonomy.insurance.
autonomy.insurance.	3600	in	ns	ns2.autonomy.insurance.
autonomy.insurance.	3600	in	ns	ns3.autonomy.insurance.
autonomy.insurance.	3600	in	ns	ns4.autonomy.insurance.
autonomy.insurance.	3600	in	rrsig	DS 13 2 3600 20260117172119 20260103172109 40921 insurance. ZQZG/NOX8Is2hpDgoY4gOxmx9lreIf0FbeV/N3+QggIv0jDV+aqjUSVOE8B11UycjF/LdPVoYocyrHVaWcy8Dw==
av16svjjtgtvm8nc6rm2tfrh9h67l1tt.insurance.	900	in	nsec3	1 1 0 - BL1LIC3BQHPFRLN4U823UOHDCD0VPPBR NS DS RRSIG
av16svjjtgtvm8nc6rm2tfrh9h67l1tt.insurance.	900	in	rrsig	NSEC3 13 2 900 20260116113403 20260102105457 40921 insurance. LBxPXew2QjsFoc5uyrek/YB3rEa14C89W6n/4W+LmTUz7ovETWQTY4D4DkChoIaxtiZhWXGcn+aY0l5uGzu6iw==
ayo.insurance.	172800	in	ds	46364 13 2 49A228454B3603BB046784D9B57F4084F9DE6C2EB492F8825CE7E0111C119380
ayo.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. +GpeuC5dLTMcnVVBsLyVqLrbFWwkDPXIVdn79qBXg7/QocNiXuHGoU0/ycwmOpwNQQGG866xIyZPiywkMnCbKA==
ayo.insurance.	3600	in	ns	ns2.ayo.insurance.
ayo.insurance.	3600	in	ns	ns3.ayo.insurance.
ayo.insurance.	3600	in	ns	ns4.ayo.insurance.
bancfirst.insurance.	172800	in	ns	dns1.bancfirst.insurance.
bancfirst.insurance.	172800	in	ns	dns2.bancfirst.insurance.
bancfirst.insurance.	3600	in	ds	34807 8 2 C477743F51B88E0E67ACA895647E99238D11A9927F68BA6DBCE4BC4D30780055
bancfirst.insurance.	3600	in	ds	4459 8 2 705479BF801B8E87C7527A34FC79BF8C690E629C415C895D02DE642F6B6955FC
bancfirst.insurance.	3600	in	rrsig	DS 13 2 3600 20260119135931 20260105132216 40921 insurance. 4iy5TKrKle2+zmBeuNY7fpfqCzGjZb6UAy5CIydd4DG6WOLMirN78DwdbUExBqNTL+a4tAVfSphHTsZw6VqMRA==
bdo.insurance.	172800	in	ds	40550 13 2 04F0A232D297839428279BA135920085545CC4776A6A2285E5E048A3D5EBFA1F
bdo.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. 1bdWD3SJIqFhRIgY7JBEZhQC0+ECHPZdTBQmwMENWrmmQdboFnNgvfhfjeRLkdAmnbrVBHM7ALBe2COkIIO47w==
bdo.insurance.	3600	in	ns	ns1.bdo.insurance.
bdo.insurance.	3600	in	ns	ns2.bdo.insurance.
bdo.insurance.	3600	in	ns	ns3.bdo.insurance.
bdolife.insurance.	172800	in	ds	27412 13 2 C09F3A9257D3EE0127B0F3D4A7009B855FF9305D6F4631EAE69D32500528A9BF
bdolife.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. vnoa9EXSVBPWr9W9hVhrVF53WTJOd8Lrbu6T35A24E9m2JEvEBexRGjaEQeUVxxVh7GLywmF5OjaEEwzvEaOPg==
bdolife.insurance.	3600	in	ns	ns1.bdolife.insurance.
bdolife.insurance.	3600	in	ns	ns2.bdolife.insurance.
bdolife.insurance.	3600	in	ns	ns3.bdolife.insurance.
be.ag.insurance.	3600	in	a	137.74.111.240
be.ag.insurance.	3600	in	aaaa	2001:41d0:0404:0200:0000:0000:0000:2fbb
be.belfius.insurance.	3600	in	a	144.217.189.222
be.bizcover.insurance.	3600	in	a	144.217.189.222
be.business.insurance.	3600	in	a	144.217.189.222
be.dvv.insurance.	3600	in	a	144.217.189.222
belfius.insurance.	172800	in	ds	36775 8 2 DAD7916C2C5C86C006A0FB132615998883DBCA683561F1650F867ADED754F8E0
belfius.insurance.	172800	in	ns	be.belfius.insurance.
belfius.insurance.	172800	in	ns	eu.belfius.insurance.
belfius.insurance.	172800	in	ns	nl.belfius.insurance.
belfius.insurance.	172800	in	ns	uk.belfius.insurance.
belfius.insurance.	172800	in	ns	us.belfius.insurance.
belfius.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. RYE07jNjc9iZadfGvsjF8qzIutPYt5GdymOR++3PMTEAbyjC28xL5Nc0neJn8dsC3T18+xanALBURGAlrRhG8Q==
bell.insurance.	3600	in	ds	48553 13 2 E34CA6115046444E92462FD372525DDE8656DDB86A39FFF5903F4034EACE49CD
bell.insurance.	3600	in	ns	ns1.bell.insurance.
bell.insurance.	3600	in	ns	ns2.bell.insurance.
bell.insurance.	3600	in	ns	ns3.bell.insurance.
bell.insurance.	3600	in	ns	ns4.bell.insurance.
bell.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. zfx5znhtxdfy2Z3LrPaVLFxvoZxUPzz8Jj+sbXpUoFPyPTiCdGg8iIQdg4HW+N7/cNO//OOWUZv8Egxg7neexQ==
bia.insurance.	172800	in	ds	52921 8 2 1C469BC0D0D5906C52F6EF10FBE50096600259913DDCF0F1FAB692500A7EB77F
bia.insurance.	172800	in	ds	58117 8 2 0D837B4AE6580441938169EFCC318F1C4787FE88C553A37465E7A9C8AA30A606
bia.insurance.	172800	in	ns	ns1.bia.insurance.
bia.insurance.	172800	in	ns	ns2.bia.insurance.
bia.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. QJkzghGSbcvZCp7AoznwPkNIIbI7CW+LKDIhxfCaPAWpipbSVv+td7qUEf3KxAR2+v17kKNe/dnenNM7Hv8N3Q==
bizcover.insurance.	3600	in	ds	38643 13 2 A46F1C9564C5D1ED2DE4477F3E1422AC702D73663D65F4BF4A05D6B48AC0ABF0
bizcover.insurance.	3600	in	ns	be.bizcover.insurance.
bizcover.insurance.	3600	in	ns	eu.bizcover.insurance.
bizcover.insurance.	3600	in	ns	nl.bizcover.insurance.
bizcover.insurance.	3600	in	ns	uk.bizcover.insurance.
bizcover.insurance.	3600	in	ns	us.bizcover.insurance.
bizcover.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. cWfxf97ARfUo/vqk7TJ+BsfuK+NPAe9OcG34G9k+WXlRMvecTUomWF9B4aoSx3rRguASZcP5YsN3WvaJzqDOIA==
bl1lic3bqhpfrln4u823uohdcd0vppbr.insurance.	900	in	nsec3	1 1 0 - BOMNDIC4D99Q53MOJN0BHSN5RGSRBDRE NS DS RRSIG
bl1lic3bqhpfrln4u823uohdcd0vppbr.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. HBYfUXog/tThREmqW4Ku+GWoH0loJeZ9JYqETPgjaOt1LG6Imc7OHtEwhzEalGk490ySCqnS00Y0KLgxFI7DsQ==
bmo.insurance.	3600	in	ds	14260 13 2 B8FA38CBE9362AF1E3B28BCEE87079D1CEA69A0933A0523EA1CD76338AD9F080
bmo.insurance.	3600	in	ns	asia1.bmo.insurance.
bmo.insurance.	3600	in	ns	asia3.bmo.insurance.
bmo.insurance.	3600	in	ns	eur2.bmo.insurance.
bmo.insurance.	3600	in	ns	eur4.bmo.insurance.
bmo.insurance.	3600	in	ns	eur5.bmo.insurance.
bmo.insurance.	3600	in	ns	eur6.bmo.insurance.
bmo.insurance.	3600	in	ns	ns1-200.bmo.insurance.
bmo.insurance.	3600	in	ns	ns1-217.bmo.insurance.
bmo.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. ENOmFA3T7eJMeEm7mj03c0EDRSjmQjNitPXGMLJ2HoUWSzbpJ5ZEA/kz4ZCuDfxY6ITyGCDGTgKt58fr/EieHQ==
bmoharris.insurance.	3600	in	ds	1990 13 2 7DD885CEB37AFD86EE0078FA011C4DDB8360B4CDA8E0E8E8B1CE748778C2112F
bmoharris.insurance.	3600	in	ns	asia1.bmo.insurance.
bmoharris.insurance.	3600	in	ns	asia3.bmo.insurance.
bmoharris.insurance.	3600	in	ns	eur2.bmo.insurance.
bmoharris.insurance.	3600	in	ns	eur4.bmo.insurance.
bmoharris.insurance.	3600	in	ns	eur5.bmo.insurance.
bmoharris.insurance.	3600	in	ns	eur6.bmo.insurance.
bmoharris.insurance.	3600	in	ns	ns1-200.bmo.insurance.
bmoharris.insurance.	3600	in	ns	ns1-217.bmo.insurance.
bmoharris.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. 2fSsF/EtcGB5LV35YvSmesnOruQhxqa5Y765esr6PaVsdYllivUpqRwgf1AHV7abKT052MTk6jNwCas5sDRpLw==
bomndic4d99q53mojn0bhsn5rgsrbdre.insurance.	900	in	nsec3	1 1 0 - C209TJPC21F2O4I7C073MJ400K5R8D4D NS DS RRSIG
bomndic4d99q53mojn0bhsn5rgsrbdre.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. jIjFFsJECuJu5YIFRaFsp/08O6Ltz0DwNwDFJqAjp9UYp2DAUhVDH1EpGeI4rW5MnOMQzdEDEj8MV3S75iqTcQ==
business.insurance.	3600	in	ds	28475 13 2 0FC9F4805EED165D65211718FA0E0FF0654C1F52D131FD5DBA982F17BFF79A79
business.insurance.	3600	in	ns	be.business.insurance.
business.insurance.	3600	in	ns	eu.business.insurance.
business.insurance.	3600	in	ns	nl.business.insurance.
business.insurance.	3600	in	ns	uk.business.insurance.
business.insurance.	3600	in	ns	us.business.insurance.
business.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. hrXKctTP22EfvFEOmyo4xkt+nZq/az1fk4QNq4kIw6kY53t2pG39rPcCgRVUnv1pgQ66f+hHecgzAXrnqvavWw==
c209tjpc21f2o4i7c073mj400k5r8d4d.insurance.	900	in	nsec3	1 1 0 - C2PJ172IA1EHFEACSPR95PL8SNLS8NLL TXT RRSIG
c209tjpc21f2o4i7c073mj400k5r8d4d.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. 42xoFtPq18jh9Jvx1RjYnkCvvbYp5ALUtUJs/0C8M9UcdhYSBhJrl6NWVxRGIZ15THPmEhM0DjDAf2udy7r8ig==
c2pj172ia1ehfeacspr95pl8snls8nll.insurance.	900	in	nsec3	1 1 0 - C5M1H4LVLN8186SEJSSASJH52PSSDJ83 NS DS RRSIG
c2pj172ia1ehfeacspr95pl8snls8nll.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. ok6ECv08NNSdPNvIALo1rcb00KxBVpuKaNB38UEfTN4ztdE1lhNuZGaNjAuHEkg4W5t0BDFXgeB0Apchrlmf3g==
c5m1h4lvln8186sejssasjh52pssdj83.insurance.	900	in	nsec3	1 1 0 - C60RGVJF4BAKQV78KJ0CF0LR2OSC8ROM NS DS RRSIG
c5m1h4lvln8186sejssasjh52pssdj83.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. 3JyRQ02IYtBxCsAC2gIGNwro+WpoFOStEIGFiyKaT0tDVkKF5+QhfCR3JEsRSt34qNPkESoK4ptnZamFVuiI7A==
c60rgvjf4bakqv78kj0cf0lr2osc8rom.insurance.	900	in	nsec3	1 1 0 - CN41B3BLPUIT6756ALA43Q79AVI9L36T NS DS RRSIG
c60rgvjf4bakqv78kj0cf0lr2osc8rom.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. sP8N/WHGvSL2rdtAe9oWjRJPA5zEh2wG+3Kjtp/EL5Z4Nsi8ryJz2UfIeO0wLKvbI/dPuq7sSWa50ztjA3iGEA==
car.insurance.	3600	in	ds	55114 8 2 822CA99210094AF19458A02C45556B102241083131C9C446D66321AC00C256C3
car.insurance.	3600	in	ns	ns1.encircadns.insurance.
car.insurance.	3600	in	ns	ns2.encircadns.insurance.
car.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. rS1blyjiFQIxNdmWHp8dNoqmZ8A4jYeqjc1OegAEGlZ+jxd2QD+0GFYIVwj229GL4XRn5OWk8UCTdeq5iRIc7w==
cn41b3blpuit6756ala43q79avi9l36t.insurance.	900	in	nsec3	1 1 0 - D2DGGDTS8B4B7TQDLSL8PMN43LBN02I5 NS DS RRSIG
cn41b3blpuit6756ala43q79avi9l36t.insurance.	900	in	rrsig	NSEC3 13 2 900 20260115123444 20260101113858 40921 insurance. cdXI32up9oSECylk2gwpxzKc/0V7F16jGs36lJ4bGr6YCY1b86Lgf4Eb2YAY7qf/hcoqEe0ZDrN0l93uFbusMQ==
copperpoint.insurance.	172800	in	ds	27802 8 2 8F4B4CDB7D10C8E49EA4D3EC074D52781AEAEE85A1B157A8176BA7CB4A00D5A8
copperpoint.insurance.	172800	in	ds	50749 8 2 FD33345D373B98632470090D230D4C5B1ACA0210FA5666A007FDEF82C3A6CCB7
copperpoint.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. eW1RAyFT5PCmVsigv7088luTlz6SZPeKciu5Y3uP1pAp33GRGnjyo16nimFK7cdrzB11neauJhK1r0PFLFHCmw==
copperpoint.insurance.	3600	in	ns	ns1.encircadns.insurance.
copperpoint.insurance.	3600	in	ns	ns2.encircadns.insurance.
countonemc.insurance.	172800	in	ds	46771 8 2 22AE5A9E28B3A9A0CF13219195B960C73CB56EC1434F2731988169A3DBE2D929
countonemc.insurance.	172800	in	ds	8821 8 2 7EC83DF1CF95F8F1DAFB493D8FC439AF7FF8272026E0D046CA05EB245713223F
countonemc.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. RiAccsOODBVHVhiOZAWfghTt0MGzQ0tJZF8VXNeOqYIKS0pgkgUNftJu+PQeqa4B5pjt7AnUfxwcKe1jaPvukw==
countonemc.insurance.	3600	in	ns	ns1.encircadns.insurance.
countonemc.insurance.	3600	in	ns	ns2.encircadns.insurance.
cultureofsafety.insurance.	172800	in	ds	35919 13 2 A5620F74E29AD47E11D0FF3A26C3242AD6B2627685AF2806047D5D6BDAE17713
cultureofsafety.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. anyKII3c64HJgpA2eI3RbRscF+Gon72fQe9pLY/c9cDve8ISt3x6Bm4wsc8W6Irbnit5b4UOGJ/UA0hbzIn/IA==
cultureofsafety.insurance.	3600	in	ns	ns1.cultureofsafety.insurance.
cultureofsafety.insurance.	3600	in	ns	ns2.cultureofsafety.insurance.
cultureofsafety.insurance.	3600	in	ns	ns3.cultureofsafety.insurance.
curative.insurance.	3600	in	ds	37625 13 2 6CDBE75D663E467ED25BD3E18091931DDE5BF251C39EF5051985ED8796D5CB49
curative.insurance.	3600	in	ns	ns1.curative.insurance.
curative.insurance.	3600	in	ns	ns2.curative.insurance.
curative.insurance.	3600	in	ns	ns3.curative.insurance.
curative.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. OncuVfe+IHo2MhVUw8SLKr8ah7/wHsOeLAhgFwayA1qcqvls1l7NTpKnsgjvsX3U1rdokZpFlRpLl3j/brCRtg==
d.nic.insurance.	172800	in	a	156.154.103.22
d.nic.insurance.	172800	in	aaaa	2610:00a1:1010:0000:0000:0000:0000:0022
d2dggdts8b4b7tqdlsl8pmn43lbn02i5.insurance.	900	in	nsec3	1 1 0 - D3EB9NPDK762K4SNE7ATJO79T6SGGC9V NS DS RRSIG
d2dggdts8b4b7tqdlsl8pmn43lbn02i5.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. 4WiTV1VpV6oT6PcKasYwNFQDw/WWtO0Qr0nxX13/GLKZ2gB2ktGwZkj6eh2hCWmRrPLnSUxPjn2Uyyw29JjL/A==
d3eb9npdk762k4sne7atjo79t6sggc9v.insurance.	900	in	nsec3	1 1 0 - D5H7FFA1JLM74BMC55N1TC834HVRMDPR NS DS RRSIG
d3eb9npdk762k4sne7atjo79t6sggc9v.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. sn6nbmcnCmF5ZMshkEm+5BDhTPSVoO3Ft2rVmvwzigbc69SPRqAXJ/IWN+QCM6PjbajfEtAWkavBaWBu6aWkyg==
d5h7ffa1jlm74bmc55n1tc834hvrmdpr.insurance.	900	in	nsec3	1 1 0 - D5P7MC5PHS2FRSS5GOBF1M3BUIJEB4UM NS DS RRSIG
d5h7ffa1jlm74bmc55n1tc834hvrmdpr.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. /fOkw/teAxi2s5WQH0IzUuzGWj1eR582pNl1V9SGA2DXQMbY0ZBihf8ohs4Sxjdto93+yeKcckkjjOi/ES1XFg==
d5p7mc5phs2frss5gobf1m3buijeb4um.insurance.	900	in	nsec3	1 1 0 - DAV3UGLSMDPR1NTLSHPODGP26PST8064 NS DS RRSIG
d5p7mc5phs2frss5gobf1m3buijeb4um.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. LGXQkkJi70KzKNOG6z+ZA5RDEh7YhY7RGfh3H5lHyFFwSkdhVjOqORNzHhK/akTnvL+re1krN2iKx/9HcCV8NQ==
dav3uglsmdpr1ntlshpodgp26pst8064.insurance.	900	in	nsec3	1 1 0 - DIE8DBM65TE8DK5LFF9AB6KJ9GIJ7961 NS DS RRSIG
dav3uglsmdpr1ntlshpodgp26pst8064.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. aJHUQkBZVZvshG5kcoyoxWQoQUF41PvKtTJ/9cUgDooQr12k2cjXxOtEegJR69VxgIWcVHD4ZtWubD8rNJ39MA==
die8dbm65te8dk5lff9ab6kj9gij7961.insurance.	900	in	nsec3	1 1 0 - DJLUGN72TGGA0ULPGGD0IV2GDF2GN7Q0 NS DS RRSIG
die8dbm65te8dk5lff9ab6kj9gij7961.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. 8L6ayq8sPzTs/1VjfkSCUNF2tXX9oKM5iSsPWO4f2Z/jGoR6k7LM8E5TBWdmwwEtnsCH4hq8XHMebXoONU4vOQ==
djlugn72tgga0ulpggd0iv2gdf2gn7q0.insurance.	900	in	nsec3	1 1 0 - DND4CCK0SCS0UAMR1DTB0KRB9UKEF74V NS DS RRSIG
djlugn72tgga0ulpggd0iv2gdf2gn7q0.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. 415f+OVmxt8fGLTU95BkcD00K1Lqti4VI7fvpeDt3AjAeKlEBetN6YtEmdcYXZNeg6tihcRZDDVwr1uAqx79Dg==
dnd4cck0scs0uamr1dtb0krb9ukef74v.insurance.	900	in	nsec3	1 1 0 - E187TQQ2VNO8Q0K0F2T4T5N3A5EPH8S1 NS DS RRSIG
dnd4cck0scs0uamr1dtb0krb9ukef74v.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. sH53n+HBhzVv9Ma5861OZPmBt/ngLJTgk09HRzHuQKGg5X5nVCpF3Ash5z2hJX4Q+XTXjWs4an/CeHNPpfQPkA==
dns1.bancfirst.insurance.	172800	in	a	24.248.117.5
dns1.kensington.insurance.	172800	in	a	66.254.128.2
dns2.bancfirst.insurance.	172800	in	a	24.248.243.5
dns2.kensington.insurance.	172800	in	a	66.254.128.100
dns3.kensington.insurance.	172800	in	a	205.196.224.2
dns4.kensington.insurance.	172800	in	a	205.196.224.100
drive.insurance.	172800	in	ns	ns1.progressive.insurance.
drive.insurance.	172800	in	ns	ns2.progressive.insurance.
drive.insurance.	172800	in	ns	ns3.progressive.insurance.
drive.insurance.	3600	in	ds	5580 13 2 8C5F2E96221C7D33F016CAA1E4245CB421693C7DF2ECB81B2A57C66B73A8D0B8
drive.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. L+awFDCyJZM8otujUwayZF1rwnmgnFGNJ23x06JLEdalohFzcSC347sxPdqeQX/PxjW5JBg232EpNtcDsqZJSg==
dvv.insurance.	3600	in	ds	38813 13 2 B8D09137DCA76939B70EDE2610E363CF12661CF4E72725425FE582B3D923EA6E
dvv.insurance.	3600	in	ns	be.dvv.insurance.
dvv.insurance.	3600	in	ns	eu.dvv.insurance.
dvv.insurance.	3600	in	ns	nl.dvv.insurance.
dvv.insurance.	3600	in	ns	uk.dvv.insurance.
dvv.insurance.	3600	in	ns	us.dvv.insurance.
dvv.insurance.	3600	in	rrsig	DS 13 2 3600 20260119000605 20260104232739 40921 insurance. Sp6BJFJB0QoXQrMz/TgohCacTGAXIsYCYh0fRI5BH0USnNa7D8HVBLWPNyXq/P3Kr7QGxbIDQSNBgg1DfdwMRQ==
e.nic.insurance.	3600	in	a	156.154.104.22
e.nic.insurance.	3600	in	aaaa	2610:00a1:1011:0000:0000:0000:0000:0022
e187tqq2vno8q0k0f2t4t5n3a5eph8s1.insurance.	900	in	nsec3	1 1 0 - E6VOD9DR6U70JEUHROFLNA971AF618K9 NS DS RRSIG
e187tqq2vno8q0k0f2t4t5n3a5eph8s1.insurance.	900	in	rrsig	NSEC3 13 2 900 20260118011747 20260104002857 40921 insurance. J7sHm6SjqbxZFFRWCP5GfraTw3On7I2yoC+gsoV8o6SLze4MpRMfsxAGI2PciRCWYWtrl9+Iy55kvJZ7zSumTw==
e4.insurance.	172800	in	ds	3529 8 2 C72343799682DE4A5D32C88A48788540D9096CDA3830773496DCD9AB2B95A4B2
e4.insurance.	172800	in	rrsig	DS 13 2 172800 20260119000605 20260104232739 40921 insurance. im9TkkkaaeKfUwiOnSLvvye+PAds5Kw8xl1B/ChAH/km7Sw09dWCkq+N1mku12HaUmngodgV5GR3NYwKQKQAMg==
