seat.	900	in	soa	anycast9.irondns.net. dnsmaster.corenic.org. 2512230030 7200 7200 604800 900
arhesmotor.seat.	86400	in	ns	a10-65.akam.net.
arhesmotor.seat.	86400	in	ns	a11-64.akam.net.
arhesmotor.seat.	86400	in	ns	a14-67.akam.net.
arhesmotor.seat.	86400	in	ns	a28-64.akam.net.
arhesmotor.seat.	86400	in	ns	a9-66.akam.net.
arlanzonmotor.seat.	86400	in	ns	a1-210.akam.net.
arlanzonmotor.seat.	86400	in	ns	a10-65.akam.net.
arlanzonmotor.seat.	86400	in	ns	a11-64.akam.net.
arlanzonmotor.seat.	86400	in	ns	a14-67.akam.net.
arlanzonmotor.seat.	86400	in	ns	a28-64.akam.net.
arlanzonmotor.seat.	86400	in	ns	a9-66.akam.net.
arlanzonmotor1.seat.	86400	in	ns	a1-210.akam.net.
arlanzonmotor1.seat.	86400	in	ns	a10-65.akam.net.
arlanzonmotor1.seat.	86400	in	ns	a11-64.akam.net.
arlanzonmotor1.seat.	86400	in	ns	a14-67.akam.net.
arlanzonmotor1.seat.	86400	in	ns	a28-64.akam.net.
arlanzonmotor1.seat.	86400	in	ns	a9-66.akam.net.
arlanzonmotorpalencia.seat.	86400	in	ns	a1-210.akam.net.
arlanzonmotorpalencia.seat.	86400	in	ns	a10-65.akam.net.
arlanzonmotorpalencia.seat.	86400	in	ns	a11-64.akam.net.
arlanzonmotorpalencia.seat.	86400	in	ns	a14-67.akam.net.
arlanzonmotorpalencia.seat.	86400	in	ns	a28-64.akam.net.
arlanzonmotorpalencia.seat.	86400	in	ns	a9-66.akam.net.
arriautomocion.seat.	86400	in	ns	ns1.gedas.es.
arriautomocion.seat.	86400	in	ns	ns2.gedas.es.
astorauto.seat.	86400	in	ns	a1-210.akam.net.
astorauto.seat.	86400	in	ns	a10-65.akam.net.
astorauto.seat.	86400	in	ns	a11-64.akam.net.
astorauto.seat.	86400	in	ns	a14-67.akam.net.
astorauto.seat.	86400	in	ns	a28-64.akam.net.
astorauto.seat.	86400	in	ns	a9-66.akam.net.
asturiasmotor.seat.	86400	in	ns	a1-210.akam.net.
asturiasmotor.seat.	86400	in	ns	a10-65.akam.net.
asturiasmotor.seat.	86400	in	ns	a11-64.akam.net.
asturiasmotor.seat.	86400	in	ns	a14-67.akam.net.
asturiasmotor.seat.	86400	in	ns	a28-64.akam.net.
asturiasmotor.seat.	86400	in	ns	a9-66.akam.net.
asturiasmotor1.seat.	86400	in	ns	a1-210.akam.net.
asturiasmotor1.seat.	86400	in	ns	a10-65.akam.net.
asturiasmotor1.seat.	86400	in	ns	a11-64.akam.net.
asturiasmotor1.seat.	86400	in	ns	a14-67.akam.net.
asturiasmotor1.seat.	86400	in	ns	a28-64.akam.net.
asturiasmotor1.seat.	86400	in	ns	a9-66.akam.net.
asturiesautomobiles.seat.	86400	in	ns	a1-210.akam.net.
asturiesautomobiles.seat.	86400	in	ns	a10-65.akam.net.
asturiesautomobiles.seat.	86400	in	ns	a11-64.akam.net.
asturiesautomobiles.seat.	86400	in	ns	a14-67.akam.net.
asturiesautomobiles.seat.	86400	in	ns	a28-64.akam.net.
asturiesautomobiles.seat.	86400	in	ns	a9-66.akam.net.
asturpersa.seat.	86400	in	ns	a1-210.akam.net.
asturpersa.seat.	86400	in	ns	a10-65.akam.net.
asturpersa.seat.	86400	in	ns	a11-64.akam.net.
asturpersa.seat.	86400	in	ns	a14-67.akam.net.
asturpersa.seat.	86400	in	ns	a28-64.akam.net.
asturpersa.seat.	86400	in	ns	a9-66.akam.net.
asu2j8nrjtd2nod8t0n71b1e5s2marbm.seat.	43200	in	nsec3	1 0 0 - AU4G016LP95FQ67C49KIO2FFTRQO00M8 NS
asu2j8nrjtd2nod8t0n71b1e5s2marbm.seat.	43200	in	rrsig	NSEC3 10 2 43200 20260105102952 20251222102952 49655 seat. Cj0T2Xdtls4oUQx0aMDi9noZaC6xcfYwg5plFJKH1gTrck4V1X95p9zwGn0xJxHII/P9z6jcZAicgZ1jsYTn9GskUW8v1G0HLj24pGrclp63Awl9rMzbTzjoY1OYObSLguz7GQvxR+osYZ2/0Wys9IWqSP51SpHp7JDFW+nLWEop5g7x22IuQty1jedJAvv8hr138Slgoxnu7I2I8W5Zuw==
atlantico.seat.	86400	in	ns	a1-210.akam.net.
atlantico.seat.	86400	in	ns	a10-65.akam.net.
atlantico.seat.	86400	in	ns	a11-64.akam.net.
atlantico.seat.	86400	in	ns	a14-67.akam.net.
atlantico.seat.	86400	in	ns	a28-64.akam.net.
atlantico.seat.	86400	in	ns	a9-66.akam.net.
atlantisautomobiles-aytre.seat.	86400	in	ns	a1-210.akam.net.
atlantisautomobiles-aytre.seat.	86400	in	ns	a10-65.akam.net.
atlantisautomobiles-aytre.seat.	86400	in	ns	a11-64.akam.net.
atlantisautomobiles-aytre.seat.	86400	in	ns	a14-67.akam.net.
atlantisautomobiles-aytre.seat.	86400	in	ns	a28-64.akam.net.
atlantisautomobiles-aytre.seat.	86400	in	ns	a9-66.akam.net.
atlantisautomobiles-saintes.seat.	86400	in	ns	a1-210.akam.net.
atlantisautomobiles-saintes.seat.	86400	in	ns	a10-65.akam.net.
atlantisautomobiles-saintes.seat.	86400	in	ns	a11-64.akam.net.
atlantisautomobiles-saintes.seat.	86400	in	ns	a14-67.akam.net.
atlantisautomobiles-saintes.seat.	86400	in	ns	a28-64.akam.net.
atlantisautomobiles-saintes.seat.	86400	in	ns	a9-66.akam.net.
au4g016lp95fq67c49kio2fftrqo00m8.seat.	43200	in	nsec3	1 0 0 - AVQ4SJJPLHCR6OH8NMIGQEMJHSCGK1EL NS
au4g016lp95fq67c49kio2fftrqo00m8.seat.	43200	in	rrsig	NSEC3 10 2 43200 20260105102952 20251222102952 49655 seat. gJ+yTa4ewWthGqDLEbVqtmaeqxIQ8rBqqzWPixPgGO61CAvQtRsahuexXwfPEqfSLqoaRNH9Lb9YEzHWxu2RSn0kUpAH9FHXSe5Zu4Eqi/A7U0v87VNARhk9YbuscpwuaURr7Sj+6iTMG3CRC85c1dhw9VKZq6HdyLwlIG6gqP8h2Mwj6GBfbLgPT0Tu44R+7LntQkGdJwuLzM6EyT+b+Q==
auchautomobile.seat.	86400	in	ns	a1-210.akam.net.
auchautomobile.seat.	86400	in	ns	a10-65.akam.net.
auchautomobile.seat.	86400	in	ns	a11-64.akam.net.
auchautomobile.seat.	86400	in	ns	a14-67.akam.net.
auchautomobile.seat.	86400	in	ns	a28-64.akam.net.
auchautomobile.seat.	86400	in	ns	a9-66.akam.net.
audexia.seat.	86400	in	ns	a1-210.akam.net.
audexia.seat.	86400	in	ns	a10-65.akam.net.
audexia.seat.	86400	in	ns	a11-64.akam.net.
audexia.seat.	86400	in	ns	a14-67.akam.net.
audexia.seat.	86400	in	ns	a28-64.akam.net.
audexia.seat.	86400	in	ns	a9-66.akam.net.
aukera.seat.	86400	in	ns	a1-210.akam.net.
aukera.seat.	86400	in	ns	a10-65.akam.net.
aukera.seat.	86400	in	ns	a11-64.akam.net.
aukera.seat.	86400	in	ns	a14-67.akam.net.
aukera.seat.	86400	in	ns	a28-64.akam.net.
aukera.seat.	86400	in	ns	a9-66.akam.net.
aukeramotor.seat.	86400	in	ns	a1-210.akam.net.
aukeramotor.seat.	86400	in	ns	a10-65.akam.net.
aukeramotor.seat.	86400	in	ns	a11-64.akam.net.
aukeramotor.seat.	86400	in	ns	a14-67.akam.net.
aukeramotor.seat.	86400	in	ns	a28-64.akam.net.
aukeramotor.seat.	86400	in	ns	a9-66.akam.net.
auper.seat.	86400	in	ns	ns1.gedas.es.
auper.seat.	86400	in	ns	ns2.gedas.es.
aurosa.seat.	86400	in	ns	a1-210.akam.net.
aurosa.seat.	86400	in	ns	a10-65.akam.net.
aurosa.seat.	86400	in	ns	a11-64.akam.net.
aurosa.seat.	86400	in	ns	a14-67.akam.net.
aurosa.seat.	86400	in	ns	a28-64.akam.net.
aurosa.seat.	86400	in	ns	a9-66.akam.net.
ausiasmovil.seat.	86400	in	ns	a1-210.akam.net.
ausiasmovil.seat.	86400	in	ns	a10-65.akam.net.
ausiasmovil.seat.	86400	in	ns	a11-64.akam.net.
ausiasmovil.seat.	86400	in	ns	a14-67.akam.net.
ausiasmovil.seat.	86400	in	ns	a28-64.akam.net.
ausiasmovil.seat.	86400	in	ns	a9-66.akam.net.
autoalmanzora.seat.	86400	in	ns	a1-210.akam.net.
autoalmanzora.seat.	86400	in	ns	a10-65.akam.net.
autoalmanzora.seat.	86400	in	ns	a11-64.akam.net.
autoalmanzora.seat.	86400	in	ns	a14-67.akam.net.
autoalmanzora.seat.	86400	in	ns	a28-64.akam.net.
autoalmanzora.seat.	86400	in	ns	a9-66.akam.net.
autoareta.seat.	86400	in	ns	a1-210.akam.net.
autoareta.seat.	86400	in	ns	a10-65.akam.net.
autoareta.seat.	86400	in	ns	a11-64.akam.net.
autoareta.seat.	86400	in	ns	a14-67.akam.net.
autoareta.seat.	86400	in	ns	a28-64.akam.net.
autoareta.seat.	86400	in	ns	a9-66.akam.net.
autoargiles.seat.	86400	in	ns	a1-210.akam.net.
autoargiles.seat.	86400	in	ns	a10-65.akam.net.
autoargiles.seat.	86400	in	ns	a11-64.akam.net.
autoargiles.seat.	86400	in	ns	a14-67.akam.net.
autoargiles.seat.	86400	in	ns	a28-64.akam.net.
autoargiles.seat.	86400	in	ns	a9-66.akam.net.
autoaulet.seat.	86400	in	ns	a1-210.akam.net.
autoaulet.seat.	86400	in	ns	a10-65.akam.net.
autoaulet.seat.	86400	in	ns	a11-64.akam.net.
autoaulet.seat.	86400	in	ns	a14-67.akam.net.
autoaulet.seat.	86400	in	ns	a28-64.akam.net.
autoaulet.seat.	86400	in	ns	a9-66.akam.net.
autoavenirarden.seat.	86400	in	ns	a1-210.akam.net.
autoavenirarden.seat.	86400	in	ns	a10-65.akam.net.
autoavenirarden.seat.	86400	in	ns	a11-64.akam.net.
autoavenirarden.seat.	86400	in	ns	a14-67.akam.net.
autoavenirarden.seat.	86400	in	ns	a28-64.akam.net.
autoavenirarden.seat.	86400	in	ns	a9-66.akam.net.
autobarona.seat.	86400	in	ns	a1-210.akam.net.
autobarona.seat.	86400	in	ns	a10-65.akam.net.
autobarona.seat.	86400	in	ns	a11-64.akam.net.
autobarona.seat.	86400	in	ns	a14-67.akam.net.
autobarona.seat.	86400	in	ns	a28-64.akam.net.
autobarona.seat.	86400	in	ns	a9-66.akam.net.
autobasa.seat.	86400	in	ns	a1-210.akam.net.
autobasa.seat.	86400	in	ns	a10-65.akam.net.
autobasa.seat.	86400	in	ns	a11-64.akam.net.
autobasa.seat.	86400	in	ns	a14-67.akam.net.
autobasa.seat.	86400	in	ns	a28-64.akam.net.
autobasa.seat.	86400	in	ns	a9-66.akam.net.
autobeco.seat.	86400	in	ns	a1-210.akam.net.
autobeco.seat.	86400	in	ns	a10-65.akam.net.
autobeco.seat.	86400	in	ns	a11-64.akam.net.
autobeco.seat.	86400	in	ns	a14-67.akam.net.
autobeco.seat.	86400	in	ns	a28-64.akam.net.
autobeco.seat.	86400	in	ns	a9-66.akam.net.
autobeco1.seat.	86400	in	ns	a1-210.akam.net.
autobeco1.seat.	86400	in	ns	a10-65.akam.net.
autobeco1.seat.	86400	in	ns	a11-64.akam.net.
autobeco1.seat.	86400	in	ns	a14-67.akam.net.
autobeco1.seat.	86400	in	ns	a28-64.akam.net.
autobeco1.seat.	86400	in	ns	a9-66.akam.net.
autobin.seat.	86400	in	ns	a1-210.akam.net.
autobin.seat.	86400	in	ns	a10-65.akam.net.
autobin.seat.	86400	in	ns	a11-64.akam.net.
autobin.seat.	86400	in	ns	a14-67.akam.net.
autobin.seat.	86400	in	ns	a28-64.akam.net.
autobin.seat.	86400	in	ns	a9-66.akam.net.
autobin1.seat.	86400	in	ns	a1-210.akam.net.
autobin1.seat.	86400	in	ns	a10-65.akam.net.
autobin1.seat.	86400	in	ns	a11-64.akam.net.
autobin1.seat.	86400	in	ns	a14-67.akam.net.
autobin1.seat.	86400	in	ns	a28-64.akam.net.
autobin1.seat.	86400	in	ns	a9-66.akam.net.
autocabrerohnos.seat.	86400	in	ns	ns1.gedas.es.
autocabrerohnos.seat.	86400	in	ns	ns2.gedas.es.
autocanovelles.seat.	86400	in	ns	a1-210.akam.net.
autocanovelles.seat.	86400	in	ns	a10-65.akam.net.
autocanovelles.seat.	86400	in	ns	a11-64.akam.net.
autocanovelles.seat.	86400	in	ns	a14-67.akam.net.
autocanovelles.seat.	86400	in	ns	a28-64.akam.net.
autocanovelles.seat.	86400	in	ns	a9-66.akam.net.
autocarsa.seat.	86400	in	ns	a1-210.akam.net.
autocarsa.seat.	86400	in	ns	a10-65.akam.net.
autocarsa.seat.	86400	in	ns	a11-64.akam.net.
autocarsa.seat.	86400	in	ns	a14-67.akam.net.
autocarsa.seat.	86400	in	ns	a28-64.akam.net.
autocarsa.seat.	86400	in	ns	a9-66.akam.net.
autocasasus.seat.	86400	in	ns	a1-210.akam.net.
autocasasus.seat.	86400	in	ns	a10-65.akam.net.
autocasasus.seat.	86400	in	ns	a11-64.akam.net.
autocasasus.seat.	86400	in	ns	a14-67.akam.net.
autocasasus.seat.	86400	in	ns	a28-64.akam.net.
autocasasus.seat.	86400	in	ns	a9-66.akam.net.
autoclariano.seat.	86400	in	ns	a1-210.akam.net.
autoclariano.seat.	86400	in	ns	a10-65.akam.net.
autoclariano.seat.	86400	in	ns	a11-64.akam.net.
autoclariano.seat.	86400	in	ns	a14-67.akam.net.
autoclariano.seat.	86400	in	ns	a28-64.akam.net.
autoclariano.seat.	86400	in	ns	a9-66.akam.net.
autocomercialmaam.seat.	86400	in	ns	a1-210.akam.net.
autocomercialmaam.seat.	86400	in	ns	a10-65.akam.net.
autocomercialmaam.seat.	86400	in	ns	a11-64.akam.net.
autocomercialmaam.seat.	86400	in	ns	a14-67.akam.net.
autocomercialmaam.seat.	86400	in	ns	a28-64.akam.net.
autocomercialmaam.seat.	86400	in	ns	a9-66.akam.net.
autoega.seat.	86400	in	ns	a1-210.akam.net.
autoega.seat.	86400	in	ns	a10-65.akam.net.
autoega.seat.	86400	in	ns	a11-64.akam.net.
autoega.seat.	86400	in	ns	a14-67.akam.net.
autoega.seat.	86400	in	ns	a28-64.akam.net.
autoega.seat.	86400	in	ns	a9-66.akam.net.
autoesteller.seat.	86400	in	ns	a1-210.akam.net.
autoesteller.seat.	86400	in	ns	a10-65.akam.net.
autoesteller.seat.	86400	in	ns	a11-64.akam.net.
autoesteller.seat.	86400	in	ns	a14-67.akam.net.
autoesteller.seat.	86400	in	ns	a28-64.akam.net.
autoesteller.seat.	86400	in	ns	a9-66.akam.net.
autofarres.seat.	86400	in	ns	a1-210.akam.net.
autofarres.seat.	86400	in	ns	a10-65.akam.net.
autofarres.seat.	86400	in	ns	a11-64.akam.net.
autofarres.seat.	86400	in	ns	a14-67.akam.net.
autofarres.seat.	86400	in	ns	a28-64.akam.net.
autofarres.seat.	86400	in	ns	a9-66.akam.net.
autofuber.seat.	86400	in	ns	a1-210.akam.net.
autofuber.seat.	86400	in	ns	a10-65.akam.net.
autofuber.seat.	86400	in	ns	a11-64.akam.net.
autofuber.seat.	86400	in	ns	a14-67.akam.net.
autofuber.seat.	86400	in	ns	a28-64.akam.net.
autofuber.seat.	86400	in	ns	a9-66.akam.net.
autofuber1.seat.	86400	in	ns	a1-210.akam.net.
autofuber1.seat.	86400	in	ns	a10-65.akam.net.
autofuber1.seat.	86400	in	ns	a11-64.akam.net.
autofuber1.seat.	86400	in	ns	a14-67.akam.net.
autofuber1.seat.	86400	in	ns	a28-64.akam.net.
autofuber1.seat.	86400	in	ns	a9-66.akam.net.
autogalerie.seat.	86400	in	ns	a1-210.akam.net.
autogalerie.seat.	86400	in	ns	a10-65.akam.net.
autogalerie.seat.	86400	in	ns	a11-64.akam.net.
autogalerie.seat.	86400	in	ns	a14-67.akam.net.
autogalerie.seat.	86400	in	ns	a28-64.akam.net.
autogalerie.seat.	86400	in	ns	a9-66.akam.net.
autogaragedelouest.seat.	86400	in	ns	a1-210.akam.net.
autogaragedelouest.seat.	86400	in	ns	a10-65.akam.net.
autogaragedelouest.seat.	86400	in	ns	a11-64.akam.net.
autogaragedelouest.seat.	86400	in	ns	a14-67.akam.net.
autogaragedelouest.seat.	86400	in	ns	a28-64.akam.net.
autogaragedelouest.seat.	86400	in	ns	a9-66.akam.net.
autoguadalope.seat.	86400	in	ns	a1-210.akam.net.
autoguadalope.seat.	86400	in	ns	a10-65.akam.net.
autoguadalope.seat.	86400	in	ns	a11-64.akam.net.
autoguadalope.seat.	86400	in	ns	a14-67.akam.net.
autoguadalope.seat.	86400	in	ns	a28-64.akam.net.
autoguadalope.seat.	86400	in	ns	a9-66.akam.net.
autohall.seat.	86400	in	ns	a1-210.akam.net.
autohall.seat.	86400	in	ns	a10-65.akam.net.
autohall.seat.	86400	in	ns	a11-64.akam.net.
autohall.seat.	86400	in	ns	a14-67.akam.net.
autohall.seat.	86400	in	ns	a28-64.akam.net.
autohall.seat.	86400	in	ns	a9-66.akam.net.
autoignacio.seat.	86400	in	ns	a1-210.akam.net.
autoignacio.seat.	86400	in	ns	a10-65.akam.net.
autoignacio.seat.	86400	in	ns	a11-64.akam.net.
autoignacio.seat.	86400	in	ns	a14-67.akam.net.
autoignacio.seat.	86400	in	ns	a28-64.akam.net.
autoignacio.seat.	86400	in	ns	a9-66.akam.net.
autojamor.seat.	86400	in	ns	a1-210.akam.net.
autojamor.seat.	86400	in	ns	a10-65.akam.net.
autojamor.seat.	86400	in	ns	a11-64.akam.net.
autojamor.seat.	86400	in	ns	a14-67.akam.net.
autojamor.seat.	86400	in	ns	a28-64.akam.net.
autojamor.seat.	86400	in	ns	a9-66.akam.net.
autolahoz.seat.	86400	in	ns	a1-210.akam.net.
autolahoz.seat.	86400	in	ns	a10-65.akam.net.
autolahoz.seat.	86400	in	ns	a11-64.akam.net.
autolahoz.seat.	86400	in	ns	a14-67.akam.net.
autolahoz.seat.	86400	in	ns	a28-64.akam.net.
autolahoz.seat.	86400	in	ns	a9-66.akam.net.
autolatina.seat.	86400	in	ns	ns1.gedas.es.
autolatina.seat.	86400	in	ns	ns2.gedas.es.
autolesa.seat.	86400	in	ns	a1-210.akam.net.
autolesa.seat.	86400	in	ns	a10-65.akam.net.
autolesa.seat.	86400	in	ns	a11-64.akam.net.
autolesa.seat.	86400	in	ns	a14-67.akam.net.
autolesa.seat.	86400	in	ns	a28-64.akam.net.
autolesa.seat.	86400	in	ns	a9-66.akam.net.
automaran.seat.	86400	in	ns	a1-210.akam.net.
automaran.seat.	86400	in	ns	a10-65.akam.net.
automaran.seat.	86400	in	ns	a11-64.akam.net.
automaran.seat.	86400	in	ns	a14-67.akam.net.
automaran.seat.	86400	in	ns	a28-64.akam.net.
automaran.seat.	86400	in	ns	a9-66.akam.net.
automarcacenter.seat.	86400	in	ns	a1-210.akam.net.
automarcacenter.seat.	86400	in	ns	a10-65.akam.net.
automarcacenter.seat.	86400	in	ns	a11-64.akam.net.
automarcacenter.seat.	86400	in	ns	a14-67.akam.net.
automarcacenter.seat.	86400	in	ns	a28-64.akam.net.
automarcacenter.seat.	86400	in	ns	a9-66.akam.net.
automasa.seat.	86400	in	ns	a1-210.akam.net.
automasa.seat.	86400	in	ns	a10-65.akam.net.
automasa.seat.	86400	in	ns	a11-64.akam.net.
automasa.seat.	86400	in	ns	a14-67.akam.net.
automasa.seat.	86400	in	ns	a28-64.akam.net.
automasa.seat.	86400	in	ns	a9-66.akam.net.
automaza.seat.	86400	in	ns	a1-210.akam.net.
automaza.seat.	86400	in	ns	a10-65.akam.net.
automaza.seat.	86400	in	ns	a11-64.akam.net.
automaza.seat.	86400	in	ns	a14-67.akam.net.
automaza.seat.	86400	in	ns	a28-64.akam.net.
automaza.seat.	86400	in	ns	a9-66.akam.net.
automecanicaalmanzora.seat.	86400	in	ns	a1-210.akam.net.
automecanicaalmanzora.seat.	86400	in	ns	a10-65.akam.net.
automecanicaalmanzora.seat.	86400	in	ns	a11-64.akam.net.
automecanicaalmanzora.seat.	86400	in	ns	a14-67.akam.net.
automecanicaalmanzora.seat.	86400	in	ns	a28-64.akam.net.
automecanicaalmanzora.seat.	86400	in	ns	a9-66.akam.net.
automobiles39.seat.	86400	in	ns	a1-210.akam.net.
automobiles39.seat.	86400	in	ns	a10-65.akam.net.
automobiles39.seat.	86400	in	ns	a11-64.akam.net.
automobiles39.seat.	86400	in	ns	a14-67.akam.net.
automobiles39.seat.	86400	in	ns	a28-64.akam.net.
automobiles39.seat.	86400	in	ns	a9-66.akam.net.
automobilesduluberon.seat.	86400	in	ns	a1-210.akam.net.
automobilesduluberon.seat.	86400	in	ns	a10-65.akam.net.
automobilesduluberon.seat.	86400	in	ns	a11-64.akam.net.
automobilesduluberon.seat.	86400	in	ns	a14-67.akam.net.
automobilesduluberon.seat.	86400	in	ns	a28-64.akam.net.
automobilesduluberon.seat.	86400	in	ns	a9-66.akam.net.
automobilespujol.seat.	86400	in	ns	ns1.gedas.es.
automobilespujol.seat.	86400	in	ns	ns2.gedas.es.
automobilesschneider.seat.	86400	in	ns	a1-210.akam.net.
automobilesschneider.seat.	86400	in	ns	a10-65.akam.net.
automobilesschneider.seat.	86400	in	ns	a11-64.akam.net.
automobilesschneider.seat.	86400	in	ns	a14-67.akam.net.
automobilesschneider.seat.	86400	in	ns	a28-64.akam.net.
automobilesschneider.seat.	86400	in	ns	a9-66.akam.net.
automobilsfarres.seat.	86400	in	ns	a1-210.akam.net.
automobilsfarres.seat.	86400	in	ns	a10-65.akam.net.
automobilsfarres.seat.	86400	in	ns	a11-64.akam.net.
automobilsfarres.seat.	86400	in	ns	a14-67.akam.net.
automobilsfarres.seat.	86400	in	ns	a28-64.akam.net.
automobilsfarres.seat.	86400	in	ns	a9-66.akam.net.
automocioncaravaca.seat.	86400	in	ns	a1-210.akam.net.
automocioncaravaca.seat.	86400	in	ns	a10-65.akam.net.
automocioncaravaca.seat.	86400	in	ns	a11-64.akam.net.
automocioncaravaca.seat.	86400	in	ns	a14-67.akam.net.
automocioncaravaca.seat.	86400	in	ns	a28-64.akam.net.
automocioncaravaca.seat.	86400	in	ns	a9-66.akam.net.
automocionmunozgarcia.seat.	86400	in	ns	a1-210.akam.net.
automocionmunozgarcia.seat.	86400	in	ns	a10-65.akam.net.
automocionmunozgarcia.seat.	86400	in	ns	a11-64.akam.net.
automocionmunozgarcia.seat.	86400	in	ns	a14-67.akam.net.
automocionmunozgarcia.seat.	86400	in	ns	a28-64.akam.net.
automocionmunozgarcia.seat.	86400	in	ns	a9-66.akam.net.
automocionterry.seat.	86400	in	ns	a1-210.akam.net.
automocionterry.seat.	86400	in	ns	a10-65.akam.net.
automocionterry.seat.	86400	in	ns	a11-64.akam.net.
automocionterry.seat.	86400	in	ns	a14-67.akam.net.
automocionterry.seat.	86400	in	ns	a28-64.akam.net.
automocionterry.seat.	86400	in	ns	a9-66.akam.net.
automocionterrysevilla.seat.	86400	in	ns	a1-210.akam.net.
automocionterrysevilla.seat.	86400	in	ns	a10-65.akam.net.
automocionterrysevilla.seat.	86400	in	ns	a11-64.akam.net.
automocionterrysevilla.seat.	86400	in	ns	a14-67.akam.net.
automocionterrysevilla.seat.	86400	in	ns	a28-64.akam.net.
automocionterrysevilla.seat.	86400	in	ns	a9-66.akam.net.
automociontoledo.seat.	86400	in	ns	a1-210.akam.net.
automociontoledo.seat.	86400	in	ns	a10-65.akam.net.
automociontoledo.seat.	86400	in	ns	a11-64.akam.net.
automociontoledo.seat.	86400	in	ns	a14-67.akam.net.
automociontoledo.seat.	86400	in	ns	a28-64.akam.net.
automociontoledo.seat.	86400	in	ns	a9-66.akam.net.
automoriz.seat.	86400	in	ns	a1-210.akam.net.
automoriz.seat.	86400	in	ns	a10-65.akam.net.
automoriz.seat.	86400	in	ns	a11-64.akam.net.
automoriz.seat.	86400	in	ns	a14-67.akam.net.
automoriz.seat.	86400	in	ns	a28-64.akam.net.
automoriz.seat.	86400	in	ns	a9-66.akam.net.
automotoryservicios.seat.	86400	in	ns	a1-210.akam.net.
automotoryservicios.seat.	86400	in	ns	a10-65.akam.net.
automotoryservicios.seat.	86400	in	ns	a11-64.akam.net.
automotoryservicios.seat.	86400	in	ns	a14-67.akam.net.
automotoryservicios.seat.	86400	in	ns	a28-64.akam.net.
automotoryservicios.seat.	86400	in	ns	a9-66.akam.net.
automotoryserviciosgolmes.seat.	86400	in	ns	a1-210.akam.net.
automotoryserviciosgolmes.seat.	86400	in	ns	a10-65.akam.net.
automotoryserviciosgolmes.seat.	86400	in	ns	a11-64.akam.net.
automotoryserviciosgolmes.seat.	86400	in	ns	a14-67.akam.net.
automotoryserviciosgolmes.seat.	86400	in	ns	a28-64.akam.net.
automotoryserviciosgolmes.seat.	86400	in	ns	a9-66.akam.net.
automotoryserviciostarrega.seat.	86400	in	ns	a1-210.akam.net.
automotoryserviciostarrega.seat.	86400	in	ns	a10-65.akam.net.
automotoryserviciostarrega.seat.	86400	in	ns	a11-64.akam.net.
automotoryserviciostarrega.seat.	86400	in	ns	a14-67.akam.net.
automotoryserviciostarrega.seat.	86400	in	ns	a28-64.akam.net.
automotoryserviciostarrega.seat.	86400	in	ns	a9-66.akam.net.
automovi.seat.	86400	in	ns	a1-210.akam.net.
automovi.seat.	86400	in	ns	a10-65.akam.net.
automovi.seat.	86400	in	ns	a11-64.akam.net.
automovi.seat.	86400	in	ns	a14-67.akam.net.
automovi.seat.	86400	in	ns	a28-64.akam.net.
automovi.seat.	86400	in	ns	a9-66.akam.net.
automovilesbango.seat.	86400	in	ns	a1-210.akam.net.
automovilesbango.seat.	86400	in	ns	a10-65.akam.net.
automovilesbango.seat.	86400	in	ns	a11-64.akam.net.
automovilesbango.seat.	86400	in	ns	a14-67.akam.net.
automovilesbango.seat.	86400	in	ns	a28-64.akam.net.
automovilesbango.seat.	86400	in	ns	a9-66.akam.net.
automovilesgalindo.seat.	86400	in	ns	a1-210.akam.net.
automovilesgalindo.seat.	86400	in	ns	a10-65.akam.net.
automovilesgalindo.seat.	86400	in	ns	a11-64.akam.net.
automovilesgalindo.seat.	86400	in	ns	a14-67.akam.net.
automovilesgalindo.seat.	86400	in	ns	a28-64.akam.net.
automovilesgalindo.seat.	86400	in	ns	a9-66.akam.net.
automovilesguadalope.seat.	86400	in	ns	a1-210.akam.net.
automovilesguadalope.seat.	86400	in	ns	a10-65.akam.net.
automovilesguadalope.seat.	86400	in	ns	a11-64.akam.net.
automovilesguadalope.seat.	86400	in	ns	a14-67.akam.net.
automovilesguadalope.seat.	86400	in	ns	a28-64.akam.net.
automovilesguadalope.seat.	86400	in	ns	a9-66.akam.net.
automovileslahoz.seat.	86400	in	ns	a1-210.akam.net.
automovileslahoz.seat.	86400	in	ns	a10-65.akam.net.
automovileslahoz.seat.	86400	in	ns	a11-64.akam.net.
automovileslahoz.seat.	86400	in	ns	a14-67.akam.net.
automovileslahoz.seat.	86400	in	ns	a28-64.akam.net.
automovileslahoz.seat.	86400	in	ns	a9-66.akam.net.
automovilespuertanorte.seat.	86400	in	ns	a1-210.akam.net.
automovilespuertanorte.seat.	86400	in	ns	a10-65.akam.net.
automovilespuertanorte.seat.	86400	in	ns	a11-64.akam.net.
automovilespuertanorte.seat.	86400	in	ns	a14-67.akam.net.
automovilespuertanorte.seat.	86400	in	ns	a28-64.akam.net.
automovilespuertanorte.seat.	86400	in	ns	a9-66.akam.net.
automovilesrueda.seat.	86400	in	ns	a1-210.akam.net.
automovilesrueda.seat.	86400	in	ns	a10-65.akam.net.
automovilesrueda.seat.	86400	in	ns	a11-64.akam.net.
automovilesrueda.seat.	86400	in	ns	a14-67.akam.net.
